time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-11 20:00:00,26,826.08,386.6,67.85,0,0,0
2015-07-11 21:00:00,26.36,481.97,395.49,65.61,0,0,0
2015-07-11 22:00:00,26.58,419.71,390.97,67.07,0,0,0
2015-07-11 23:00:00,26.05,226.96,382.01,70.7,0,0,0
2015-07-12 00:00:00,24.67,88.58,381.72,78.05,0,0,0
2015-07-12 01:00:00,24.12,22.17,389.38,78.06,0,0,0
2015-07-12 02:00:00,22.78,0,374.88,86.73,0,0,0
2015-07-12 03:00:00,22.35,0,399.72,86.69,0,0,0
2015-07-12 04:00:00,21.97,0,388.93,86.58,0,0,0
2015-07-12 05:00:00,21.43,0,364.3,86.68,0,0,0
2015-07-12 06:00:00,20.67,0,387.7,91.77,0,0,0
2015-07-12 07:00:00,20.77,0,402.49,91.86,0,0,0
2015-07-12 08:00:00,20.06,0,361.07,94.15,0,0,0
2015-07-12 09:00:00,19.27,0,373.87,96.23,0,0,0
2015-07-12 10:00:00,19.14,0,367.79,96.17,0,0,0
2015-07-12 11:00:00,18.84,8.01,353.51,97.09,0,0,0
2015-07-12 12:00:00,19.12,53.06,348.71,95.99,0,0,0
2015-07-12 13:00:00,21.08,257.87,356.1,88.21,0,0,0
2015-07-12 14:00:00,22.5,310.81,371.87,77.14,0,0,0
2015-07-12 15:00:00,23.55,625.42,361.39,66.7,0,0,0
2015-07-12 16:00:00,24.62,754.65,367.36,63.99,0,0,0
2015-07-12 17:00:00,25.02,770.28,381.52,65.16,0,0,0
2015-07-12 18:00:00,25.52,630.41,386.83,64.39,0,0,0
2015-07-12 19:00:00,25.46,534.78,391.56,65.46,0,0,0
2015-07-12 20:00:00,26.07,720.7,384.99,63.68,0,0,0
2015-07-12 21:00:00,25.77,448.67,392.7,66.73,0,0,0
2015-07-12 22:00:00,25.02,186.94,403.07,73.32,0,0,0
2015-07-12 23:00:00,22.9,73.07,416.61,87.21,0,0,0
2015-07-13 00:00:00,21.67,48.93,412.72,94.42,0,0,0
2015-07-13 01:00:00,21.23,5.95,409.1,95.68,0,0,0
2015-07-13 02:00:00,20.78,0,395.24,96.52,0,0,0
2015-07-13 03:00:00,20.67,0,409.38,97.21,0,0,0
2015-07-13 04:00:00,20.35,0,416.64,96.8,0,0,0
2015-07-13 05:00:00,19.64,0,411.44,97.66,0,0,0
2015-07-13 06:00:00,19.22,0,409.59,97.3,0,0,0
2015-07-13 07:00:00,18.89,0,409.9,98.8,0,0,0
2015-07-13 08:00:00,19.3,0,412.38,98.45,0,0,0
2015-07-13 09:00:00,19.23,0,411.91,98.39,0,0,0
2015-07-13 10:00:00,19.33,0,410.09,97.64,0,0,0
2015-07-13 11:00:00,19.04,0.24,407.94,97.58,0,0,0
2015-07-13 12:00:00,18.68,26.49,404.46,98.11,0,0,0
2015-07-13 13:00:00,18.9,173.96,401.97,97.19,0,0,0
2015-07-13 14:00:00,20.53,355.03,393.48,92.25,0,0,0
2015-07-13 15:00:00,22.3,563.37,396.11,85.67,0,0,0
2015-07-13 16:00:00,23.91,737.53,386.75,79.79,0,0,0
2015-07-13 17:00:00,25.8,949.48,383.41,71.28,0,0,0
2015-07-13 18:00:00,27.04,945.34,392.07,67.37,0,0,0
2015-07-13 19:00:00,27.01,779,404.04,72.43,0,0,0
2015-07-13 20:00:00,27.32,635.02,399.2,72.31,0,0,0
