"time","FLOW"
2016-08-01,0.0387
2016-08-02,0.0356
2016-08-03,0.0369
2016-08-04,0.04
2016-08-05,0.0424
2016-08-06,0.0436
2016-08-07,0.0393
2016-08-08,0.0396
2016-08-09,0.0395
2016-08-10,0.0439
2016-08-11,0.0401
2016-08-12,0.0373
2016-08-13,0.0349
2016-08-14,0.0319
2016-08-15,0.0314
2016-08-16,0.0323
2016-08-17,0.0314
2016-08-18,0.0277
2016-08-19,0.0256
2016-08-20,0.0247
2016-08-21,0.0247
2016-08-22,0.0216
2016-08-23,0.0197
2016-08-24,0.019
2016-08-25,0.0192
2016-08-26,0.0183
2016-08-27,0.0175
2016-08-28,0.0162
2016-08-29,0.0147
2016-08-30,0.0139
2016-08-31,0.0142
2016-09-01,0.0181
2016-09-02,0.0151
2016-09-03,0.0135
2016-09-04,0.0128
2016-09-05,0.0121
2016-09-06,0.0113
2016-09-07,0.0104
2016-09-08,0.0099
2016-09-09,0.0091
2016-09-10,0.0086
2016-09-11,0.0074
2016-09-12,0.0059
2016-09-13,0.0054
2016-09-14,0.0055
2016-09-15,0.0041
2016-09-16,0.0038
2016-09-17,0.0037
2016-09-18,0.0038
2016-09-19,0.0429
2016-09-20,0.0316
2016-09-21,0.0276
2016-09-22,0.023
2016-09-23,0.0207
2016-09-24,0.019
2016-09-25,0.0172
2016-09-26,0.0195
2016-09-27,0.0309
2016-09-28,0.0418
2016-09-29,0.1041
2016-09-30,0.1319
2016-10-01,0.0851
2016-10-02,0.0838
2016-10-03,0.0768
2016-10-04,0.0763
2016-10-05,0.0755
2016-10-06,0.0748
2016-10-07,0.1031
2016-10-08,0.1393
2016-10-09,0.0981
2016-10-10,0.0842
2016-10-11,0.0813
2016-10-12,0.08
2016-10-13,0.0794
2016-10-14,0.0767
2016-10-15,0.0729
2016-10-16,0.0713
2016-10-17,0.0734
2016-10-18,0.0774
2016-10-19,0.0788
2016-10-20,0.0699
2016-10-21,0.0731
2016-10-22,0.0773
2016-10-23,0.0742
2016-10-24,0.0802
2016-10-25,0.0732
2016-10-26,0.0701
2016-10-27,0.0717
2016-10-28,0.0725
2016-10-29,0.0703
2016-10-30,0.0713
2016-10-31,0.0716
2016-11-01,0.0706
2016-11-02,0.0695
2016-11-03,0.069
2016-11-04,0.076
2016-11-05,0.0706
2016-11-06,0.0728
2016-11-07,0.0712
2016-11-08,0.0699
2016-11-09,0.0761
2016-11-10,0.0711
2016-11-11,0.0725
2016-11-12,0.0669
2016-11-13,0.0636
2016-11-14,0.0586
2016-11-15,0.0525
2016-11-16,0.0486
2016-11-17,0.0435
2016-11-18,0.039
2016-11-19,0.038
2016-11-20,0.0398
2016-11-21,0.0343
2016-11-22,0.0306
2016-11-23,0.0295
2016-11-24,0.0283
2016-11-25,0.0267
2016-11-26,0.0254
2016-11-27,0.0227
2016-11-28,0.0222
2016-11-29,0.0437
2016-11-30,0.0454
2016-12-01,0.0471
2016-12-02,0.0423
2016-12-03,0.0367
2016-12-04,0.0378
2016-12-05,0.0389
2016-12-06,0.0497
2016-12-07,0.0605
2016-12-08,0.0497
2016-12-09,0.0389
2016-12-10,0.0267
2016-12-11,0.0178
2016-12-12,0.0207
2016-12-13,0.011
2016-12-14,0.013
2016-12-15,0.0141
2016-12-16,0.0074
2016-12-17,0.0051
2016-12-18,0.0038
2016-12-19,0.0025
2016-12-20,0.0026
2016-12-21,0.0026
2016-12-22,0.0027
2016-12-23,0.0027
2016-12-24,0.0028
2016-12-25,0.0029
2016-12-26,0.0029
2016-12-27,0.003
2016-12-28,0.003
2016-12-29,0.0031
2016-12-30,0.0032
2016-12-31,0.0032
2017-01-01,0.0033
2017-01-02,0.0033
2017-01-03,0.0034
2017-01-04,0.0034
2017-01-05,0.002
2017-01-06,0.0022
2017-01-07,0.0023
2017-01-08,0.0057
2017-01-09,0.0034
2017-01-10,0.0021
2017-01-11,8e-04
2017-01-12,0.0016
2017-01-13,0.0015
2017-01-14,0.0015
2017-01-15,0.0014
2017-01-16,0.0014
2017-01-17,0.0013
2017-01-18,0.0013
2017-01-19,0.0056
2017-01-20,0.0099
2017-01-21,0.0141
2017-01-22,0.0184
2017-01-23,0.0227
2017-01-24,0.027
2017-01-25,0.0207
2017-01-26,0.0218
2017-01-27,0.0164
2017-01-28,0.0164
2017-01-29,0.014
2017-01-30,0.0152
2017-01-31,0.0141
2017-02-01,0.012
2017-02-02,0.0103
2017-02-03,0.0101
2017-02-04,0.0043
2017-02-05,0.0049
2017-02-06,0.0034
2017-02-07,0.0029
2017-02-08,0.0026
2017-02-09,0.003
2017-02-10,0.0015
2017-02-11,0.001
2017-02-12,9e-04
2017-02-13,7e-04
2017-02-14,3e-04
2017-02-15,1e-04
2017-02-16,2e-04
2017-02-17,3e-04
2017-02-18,4e-04
2017-02-19,5e-04
2017-02-20,6e-04
2017-02-21,7e-04
2017-02-22,8e-04
2017-02-23,9e-04
2017-02-24,0.001
2017-02-25,0.0011
2017-02-26,0.0011
2017-02-27,0.0012
2017-02-28,0.0013
2017-03-01,0.0014
2017-03-02,0.0015
2017-03-03,0.0016
2017-03-04,0.0017
2017-03-05,0.0018
2017-03-06,0.0019
2017-03-07,0.002
2017-03-08,0.0021
2017-03-09,0.0022
2017-03-10,0.0023
2017-03-11,0.0024
2017-03-12,0.0025
2017-03-13,0.0026
2017-03-14,0.0027
2017-03-15,0.0028
2017-03-16,0.0028
2017-03-17,0.0029
2017-03-18,0.003
2017-03-19,0.0031
2017-03-20,0.0032
2017-03-21,0.0033
2017-03-22,0.0034
2017-03-23,0.0035
2017-03-24,0.0036
2017-03-25,0.0037
2017-03-26,0.0038
2017-03-27,0.0039
2017-03-28,0.004
2017-03-29,0.0041
2017-03-30,0.0042
2017-03-31,0.0043
2017-04-01,0.0044
2017-04-02,0.0043
2017-04-03,0.0042
2017-04-04,0.0042
2017-04-05,0.0035
2017-04-06,0.0029
2017-04-07,0.0022
2017-04-08,0.0024
2017-04-09,0.0025
2017-04-10,0.0027
2017-04-11,0.0028
2017-04-12,0.003
2017-04-13,0.0032
2017-04-14,0.0033
2017-04-15,0.0035
2017-04-16,0.0036
2017-04-17,0.0038
2017-04-18,0.004
2017-04-19,0.0041
2017-04-20,0.0043
2017-04-21,0.0044
2017-04-22,0.0046
2017-04-23,0.0047
2017-04-24,0.0391
2017-04-25,0.0604
2017-04-26,0.0444
2017-04-27,0.044
2017-04-28,0.0448
2017-04-29,0.0418
2017-04-30,0.0379
2017-05-01,0.0352
2017-05-02,0.0357
2017-05-03,0.027
2017-05-04,0.0199
2017-05-05,0.1489
2017-05-06,0.0983
2017-05-07,0.0879
2017-05-08,0.0829
2017-05-09,0.0784
2017-05-10,0.0777
2017-05-11,0.0755
2017-05-12,0.0753
2017-05-13,0.0796
2017-05-14,0.0739
2017-05-15,0.0696
2017-05-16,0.0565
2017-05-17,0.0491
2017-05-18,0.0406
2017-05-19,0.0361
2017-05-20,0.0323
2017-05-21,0.0262
2017-05-22,0.0289
2017-05-23,0.0311
2017-05-24,0.0653
2017-05-25,0.1192
2017-05-26,0.0942
2017-05-27,0.0846
2017-05-28,0.0798
2017-05-29,0.08
2017-05-30,0.0749
2017-05-31,0.0689
2017-06-01,0.0612
2017-06-02,0.0515
2017-06-03,0.042
2017-06-04,0.0348
2017-06-05,0.0421
2017-06-06,0.0412
2017-06-07,0.0333
2017-06-08,0.027
2017-06-09,0.0264
2017-06-10,0.0239
2017-06-11,0.0209
2017-06-12,0.0185
2017-06-13,0.0211
2017-06-14,0.0206
2017-06-15,0.0191
2017-06-16,0.0191
2017-06-17,0.0314
2017-06-18,0.0422
2017-06-19,0.0418
2017-06-20,0.0431
2017-06-21,0.0358
2017-06-22,0.0219
2017-06-23,0.014
2017-06-24,0.0144
2017-06-25,0.0058
2017-06-26,0.0054
2017-06-27,0.0051
2017-06-28,0.0047
2017-06-29,0.0043
2017-06-30,0.0039
2017-07-01,0.0035
2017-07-02,0.0031
2017-07-03,0.0027
2017-07-04,0.0023
2017-07-05,0.0019
2017-07-06,0.0015
2017-07-07,0.0011
2017-07-08,0.0012
2017-07-09,0.0013
2017-07-10,0.0014
2017-07-11,0.0015
2017-07-12,0.0016
2017-07-13,0.0017
2017-07-14,0.0018
2017-07-15,0.0019
2017-07-16,0.002
2017-07-17,0.0021
2017-07-18,0.0022
2017-07-19,0.0023
2017-07-20,0.0024
2017-07-21,0.0025
2017-07-22,0.0026
2017-07-23,0.0027
2017-07-24,0.0028
2017-07-25,0.0028
2017-07-26,0.0028
2017-07-27,0.0028
2017-07-28,0.0028
2017-07-29,0.0028
2017-07-30,0.0028
2017-07-31,0.0028
2017-08-01,0.0028
2017-08-02,0.0028
2017-08-03,0.0029
2017-08-04,0.0029
2017-08-05,0.0029
2017-08-06,0.0029
2017-08-07,0.0029
2017-08-08,0.0029
2017-08-09,0.0029
2017-08-10,0.0029
2017-08-11,0.0029
2017-08-12,0.0029
2017-08-13,0.0029
2017-08-14,0.0029
2017-08-15,0.0029
2017-08-16,0.0029
2017-08-17,0.0029
2017-08-18,0.0029
2017-08-19,0.0029
2017-08-20,0.0029
2017-08-21,0.0029
2017-08-22,0.0029
2017-08-23,0.0029
2017-08-24,0.0029
2017-08-25,0.0029
2017-08-26,0.0029
2017-08-27,0.0029
2017-08-28,0.0029
2017-08-29,0.0029
2017-08-30,0.0029
2017-08-31,0.0029
2017-09-01,0.0029
2017-09-02,0.003
2017-09-03,0.003
2017-09-04,0.003
2017-09-05,0.003
2017-09-06,0.003
2017-09-07,0.003
2017-09-08,0.003
2017-09-09,0.003
2017-09-10,0.003
2017-09-11,0.003
2017-09-12,0.003
2017-09-13,0.003
2017-09-14,0.003
2017-09-15,0.003
2017-09-16,0.003
2017-09-17,0.003
2017-09-18,0.003
2017-09-19,0.003
2017-09-20,0.003
2017-09-21,0.003
2017-09-22,0.003
2017-09-23,0.003
2017-09-24,0.003
2017-09-25,0.003
2017-09-26,0.003
2017-09-27,0.003
2017-09-28,0.003
2017-09-29,0.003
2017-09-30,0.003
2017-10-01,0.003
2017-10-02,0.0031
2017-10-03,0.0031
2017-10-04,0.0031
2017-10-05,0.0031
2017-10-06,0.0031
2017-10-07,0.0031
2017-10-08,0.0031
2017-10-09,0.0031
2017-10-10,0.0031
2017-10-11,0.0031
2017-10-12,0.0031
2017-10-13,0.0031
2017-10-14,0.0031
2017-10-15,0.0031
2017-10-16,0.0031
2017-10-17,0.0031
2017-10-18,0.0031
2017-10-19,0.0031
2017-10-20,0.0031
2017-10-21,0.0031
2017-10-22,0.0031
2017-10-23,0.0031
2017-10-24,0.0031
2017-10-25,0.0031
2017-10-26,0.0031
2017-10-27,0.0031
2017-10-28,0.0031
2017-10-29,0.0031
2017-10-30,0.0031
2017-10-31,0.0031
2017-11-01,0.0032
2017-11-02,0.0032
2017-11-03,0.0032
2017-11-04,0.0032
2017-11-05,0.0032
2017-11-06,0.0032
2017-11-07,0.0032
2017-11-08,0.0032
2017-11-09,0.0032
2017-11-10,0.0032
2017-11-11,0.0032
2017-11-12,0.0032
2017-11-13,0.0032
2017-11-14,0.0032
2017-11-15,0.0032
2017-11-16,0.0032
2017-11-17,0.0029
2017-11-18,0.0029
2017-11-19,0.0036
2017-11-20,0.0028
2017-11-21,0.0029
2017-11-22,0.0043
2017-11-23,0.0043
2017-11-24,0.0036
2017-11-25,0.0033
2017-11-26,0.0033
2017-11-27,0.0032
2017-11-28,0.0031
2017-11-29,0.0028
2017-11-30,0.0023
2017-12-01,0.0026
2017-12-02,0.0017
2017-12-03,0.0019
2017-12-04,0.0014
2017-12-05,0.0012
2017-12-06,0.0014
2017-12-07,9e-04
2017-12-08,0.0011
2017-12-09,0.001
2017-12-10,6e-04
2017-12-11,5e-04
2017-12-12,0.0011
2017-12-13,0.0019
2017-12-14,8e-04
2017-12-15,0.001
2017-12-16,8e-04
2017-12-17,8e-04
2017-12-18,0.0015
2017-12-19,0.0019
2017-12-20,0.0011
2017-12-21,0.0013
2017-12-22,0.0011
2017-12-23,0.0019
2017-12-24,0.001
2017-12-25,0.001
2017-12-26,9e-04
2017-12-27,0.001
2017-12-28,0.0013
2017-12-29,0.0018
2017-12-30,8e-04
2017-12-31,0.0033
2018-01-01,0.0095
2018-01-02,0.0057
2018-01-03,0.0019
2018-01-04,0.0094
2018-01-05,0.0168
2018-01-06,0.0088
2018-01-07,0.0098
2018-01-08,0.0031
2018-01-09,0.0014
2018-01-10,0
2018-01-11,4e-04
2018-01-12,0.0047
2018-01-13,0.0053
2018-01-14,0.0023
2018-01-15,0.0042
2018-01-16,0.0038
2018-01-17,0.0034
2018-01-18,0.003
2018-01-19,0.0029
2018-01-20,0.0027
2018-01-21,0.0026
2018-01-22,0.0024
2018-01-23,0.0022
2018-01-24,0.0021
2018-01-25,0.0019
2018-01-26,0.0018
2018-01-27,0.0016
2018-01-28,0.0015
2018-01-29,0.0013
2018-01-30,0.0014
2018-01-31,0.0015
2018-02-01,0.0016
2018-02-02,0.0017
2018-02-03,0.0018
2018-02-04,0.0019
2018-02-05,0.0019
2018-02-06,4e-04
2018-02-07,0.0088
2018-02-08,0.0044
2018-02-09,0.0013
2018-02-10,0.0039
2018-02-11,0.0244
2018-02-12,0.008
2018-02-13,0.0047
2018-02-14,0.0014
2018-02-15,8e-04
2018-02-16,3e-04
2018-02-17,4e-04
2018-02-18,4e-04
2018-02-19,5e-04
2018-02-20,5e-04
2018-02-21,6e-04
2018-02-22,7e-04
2018-02-23,0.001
2018-02-24,0.0018
2018-02-25,0.0027
2018-02-26,0.003
2018-02-27,0.0028
2018-02-28,0.0028
2018-03-01,0.0057
2018-03-02,0.0072
2018-03-03,0.0057
2018-03-04,0.0047
2018-03-05,0.0041
2018-03-06,0.0044
2018-03-07,0.0045
2018-03-08,0.0044
2018-03-09,0.0041
2018-03-10,0.0036
2018-03-11,0.0035
2018-03-12,0.0056
2018-03-13,0.0075
2018-03-14,0.0089
2018-03-15,0.0091
2018-03-16,0.0093
2018-03-17,0.009
2018-03-18,0.0156
2018-03-19,0.0111
2018-03-20,0.0268
2018-03-21,0.0275
2018-03-22,0.0258
2018-03-23,0.0242
2018-03-24,0.0249
2018-03-25,0.0264
2018-03-26,0.0247
2018-03-27,0.0261
2018-03-28,0.0263
2018-03-29,0.0252
2018-03-30,0.0267
2018-03-31,0.0234
2018-04-01,0.0223
2018-04-02,0.0213
2018-04-03,0.0208
2018-04-04,0.0207
2018-04-05,0.0193
2018-04-06,0.0182
2018-04-07,0.018
2018-04-08,0.0169
2018-04-09,0.016
2018-04-10,0.0153
2018-04-11,0.0139
2018-04-12,0.0132
2018-04-13,0.0125
2018-04-14,0.0117
2018-04-15,0.0222
2018-04-16,0.0435
2018-04-17,0.0354
2018-04-18,0.0301
2018-04-19,0.0296
2018-04-20,0.0248
2018-04-21,0.0221
2018-04-22,0.0208
2018-04-23,0.0202
2018-04-24,0.0477
2018-04-25,0.0863
2018-04-26,0.0837
2018-04-27,0.0804
2018-04-28,0.0768
2018-04-29,0.0711
2018-04-30,0.0637
2018-05-01,0.0564
2018-05-02,0.05
2018-05-03,0.0458
2018-05-04,0.0415
2018-05-05,0.0356
2018-05-06,0.0326
2018-05-07,0.0303
2018-05-08,0.0313
2018-05-09,0.028
2018-05-10,0.026
2018-05-11,0.025
2018-05-12,0.0239
2018-05-13,0.0218
2018-05-14,0.0201
2018-05-15,0.0208
2018-05-16,0.0411
2018-05-17,0.1056
2018-05-18,0.1362
2018-05-19,0.1278
2018-05-20,0.0994
2018-05-21,0.0911
2018-05-22,0.093
2018-05-23,0.0923
2018-05-24,0.0877
2018-05-25,0.086
2018-05-26,0.0866
2018-05-27,0.0927
2018-05-28,0.0954
2018-05-29,0.0907
2018-05-30,0.0893
2018-05-31,0.0901
2018-06-01,0.0908
2018-06-02,0.0885
2018-06-03,0.0865
2018-06-04,0.0844
2018-06-05,0.0836
2018-06-06,0.0832
2018-06-07,0.0822
2018-06-08,0.0827
2018-06-09,0.0823
2018-06-10,0.0595
2018-06-11,0.0111
2018-06-12,0.0079
2018-06-13,0.0069
2018-06-14,0.0078
2018-06-15,0.0125
2018-06-16,0.0155
2018-06-17,0.0155
2018-06-18,0.0739
2018-06-19,0.0816
2018-06-20,0.078
2018-06-21,0.0741
2018-06-22,0.0743
2018-06-23,0.0585
2018-06-24,0.0463
2018-06-25,0.0412
2018-06-26,0.0408
2018-06-27,0.0345
2018-06-28,0.0282
2018-06-29,0.0227
2018-06-30,0.0189
2018-07-01,0.0153
2018-07-02,0.0115
2018-07-03,0.0088
2018-07-04,0.0061
2018-07-05,0.0032
2018-07-06,0.0019
2018-07-07,0.0013
2018-07-08,4e-04
2018-07-09,3e-04
2018-07-10,4e-04
2018-07-11,4e-04
2018-07-12,1e-04
2018-07-13,2e-04
2018-07-14,3e-04
2018-07-15,4e-04
2018-07-16,6e-04
2018-07-17,7e-04
2018-07-18,6e-04
2018-07-19,6e-04
2018-07-20,5e-04
2018-07-21,5e-04
2018-07-22,4e-04
2018-07-23,0.0022
2018-07-24,0.004
2018-07-25,0.0063
2018-07-26,0.002
2018-07-27,0.0012
2018-07-28,7e-04
2018-07-29,3e-04
2018-07-30,5e-04
2018-07-31,7e-04
2018-08-01,0.0015
2018-08-02,0.0093
2018-08-03,0.006
2018-08-04,0.0029
2018-08-05,0.0011
2018-08-06,5e-04
2018-08-07,4e-04
2018-08-08,3e-04
2018-08-09,2e-04
2018-08-10,1e-04
2018-08-11,2e-04
2018-08-12,3e-04
2018-08-13,3e-04
2018-08-14,3e-04
2018-08-15,3e-04
2018-08-16,3e-04
2018-08-17,4e-04
2018-08-18,4e-04
2018-08-19,4e-04
2018-08-20,0
2018-08-21,0.0034
2018-08-22,0.001
2018-08-23,9e-04
2018-08-24,8e-04
2018-08-25,7e-04
2018-08-26,6e-04
2018-08-27,4e-04
2018-08-28,3e-04
2018-08-29,2e-04
2018-08-30,1e-04
2018-08-31,0
2018-09-01,0.0014
2018-09-02,0.0029
2018-09-03,0.0043
2018-09-04,0.0057
2018-09-05,0.0071
2018-09-06,0.0086
2018-09-07,0.01
2018-09-08,0.0114
2018-09-09,0.0129
2018-09-10,0.0051
2018-09-11,9e-04
2018-09-12,0.0018
2018-09-13,6e-04
2018-09-14,1e-04
2018-09-15,2e-04
2018-09-16,0.0062
2018-09-17,0.0458
2018-09-18,0.0076
2018-09-19,0.0021
2018-09-20,8e-04
2018-09-21,3e-04
2018-09-22,0.0118
2018-09-23,0.0572
2018-09-24,0.0119
2018-09-25,0.0057
2018-09-26,0.004
2018-09-27,0.0089
2018-09-28,0.0153
2018-09-29,0.0114
2018-09-30,0.0082
2018-10-01,0.007
2018-10-02,0.0061
2018-10-03,0.0052
2018-10-04,0.004
2018-10-05,0.0026
2018-10-06,0.002
2018-10-07,0.0018
2018-10-08,0.0011
2018-10-09,0.0014
2018-10-10,0.004
2018-10-11,0.1136
2018-10-12,0.0969
2018-10-13,0.0749
2018-10-14,0.0714
2018-10-15,0.0767
2018-10-16,0.0793
2018-10-17,0.0707
2018-10-18,0.0588
2018-10-19,0.0466
2018-10-20,0.04
2018-10-21,0.033
2018-10-22,0.027
2018-10-23,0.0246
2018-10-24,0.0214
2018-10-25,0.0191
2018-10-26,0.025
2018-10-27,0.0283
2018-10-28,0.0232
2018-10-29,0.0205
2018-10-30,0.0185
2018-10-31,0.0165
2018-11-01,0.0146
2018-11-02,0.0181
2018-11-03,0.0174
2018-11-04,0.0144
2018-11-05,0.0141
2018-11-06,0.0153
2018-11-07,0.0145
2018-11-08,0.0117
2018-11-09,0.0119
2018-11-10,0.0111
2018-11-11,0.0093
2018-11-12,0.0159
2018-11-13,0.0328
2018-11-14,0.0267
2018-11-15,0.0648
2018-11-16,0.0808
2018-11-17,0.0715
2018-11-18,0.0665
2018-11-19,0.0649
2018-11-20,0.0598
2018-11-21,0.0514
2018-11-22,0.0452
2018-11-23,0.0389
2018-11-24,0.0535
2018-11-25,0.0571
2018-11-26,0.052
2018-11-27,0.0494
2018-11-28,0.0451
2018-11-29,0.0409
2018-11-30,0.0387
2018-12-01,0.0378
2018-12-02,0.0347
2018-12-03,0.0344
2018-12-04,0.031
2018-12-05,0.0292
2018-12-06,0.0267
2018-12-07,0.025
2018-12-08,0.0231
2018-12-09,0.028
2018-12-10,0.0297
2018-12-11,0.0282
2018-12-12,0.0259
2018-12-13,0.0254
2018-12-14,0.0343
2018-12-15,0.0735
2018-12-16,0.0886
2018-12-17,0.088
2018-12-18,0.0883
2018-12-19,0.0839
2018-12-20,0.0949
2018-12-21,0.115
2018-12-22,0.1012
2018-12-23,0.0934
2018-12-24,0.0899
2018-12-25,0.0873
2018-12-26,0.0853
2018-12-27,0.0836
2018-12-28,0.1021
2018-12-29,0.0975
2018-12-30,0.0906
2018-12-31,0.0848
2019-01-01,0.0832
2019-01-02,0.0816
2019-01-03,0.0821
2019-01-04,0.0818
2019-01-05,0.0817
2019-01-06,0.0794
2019-01-07,0.0787
2019-01-08,0.0787
2019-01-09,0.0798
2019-01-10,0.0861
2019-01-11,0.0821
2019-01-12,0.0784
2019-01-13,0.0786
2019-01-14,0.0722
2019-01-15,0.0734
2019-01-16,0.0705
2019-01-17,0.0658
2019-01-18,0.0628
2019-01-19,0.0616
2019-01-20,0.0824
2019-01-21,0.0801
2019-01-22,0.0692
2019-01-23,0.0631
2019-01-24,0.076
2019-01-25,0.0799
2019-01-26,0.0767
2019-01-27,0.07
2019-01-28,0.0632
2019-01-29,0.0602
2019-01-30,0.0586
2019-01-31,0.0554
2019-02-01,0.052
2019-02-02,0.0509
2019-02-03,0.0497
2019-02-04,0.0483
2019-02-05,0.0463
2019-02-06,0.0441
2019-02-07,0.0446
2019-02-08,0.0424
2019-02-09,0.0386
2019-02-10,0.0358
2019-02-11,0.0378
2019-02-12,0.0476
2019-02-13,0.0504
2019-02-14,0.0459
2019-02-15,0.0434
2019-02-16,0.0476
2019-02-17,0.0512
2019-02-18,0.0639
2019-02-19,0.0601
2019-02-20,0.0767
2019-02-21,0.1007
2019-02-22,0.1135
2019-02-23,0.1329
2019-02-24,0.1219
2019-02-25,0.1027
2019-02-26,0.0975
2019-02-27,0.0923
2019-02-28,0.0866
2019-03-01,0.0862
2019-03-02,0.0874
2019-03-03,0.0865
2019-03-04,0.0914
2019-03-05,0.088
2019-03-06,0.0866
2019-03-07,0.0829
2019-03-08,0.0818
2019-03-09,0.0826
2019-03-10,0.0805
2019-03-11,0.085
2019-03-12,0.0832
2019-03-13,0.0823
2019-03-14,0.0825
2019-03-15,0.0839
2019-03-16,0.0842
2019-03-17,0.0836
2019-03-18,0.0842
2019-03-19,0.0835
2019-03-20,0.083
2019-03-21,0.0836
2019-03-22,0.0827
2019-03-23,0.0771
2019-03-24,0.0776
2019-03-25,0.0754
2019-03-26,0.0736
2019-03-27,0.0701
2019-03-28,0.0697
2019-03-29,0.0709
2019-03-30,0.0713
2019-03-31,0.0729
2019-04-01,0.0768
2019-04-02,0.0763
2019-04-03,0.0716
2019-04-04,0.0635
2019-04-05,0.0604
2019-04-06,0.0595
2019-04-07,0.0547
2019-04-08,0.0641
2019-04-09,0.0699
2019-04-10,0.0616
2019-04-11,0.0559
2019-04-12,0.0573
2019-04-13,0.0673
2019-04-14,0.1219
2019-04-15,0.1388
2019-04-16,0.0978
2019-04-17,0.093
2019-04-18,0.0909
2019-04-19,0.0967
2019-04-20,0.0981
2019-04-21,0.091
2019-04-22,0.0908
2019-04-23,0.092
2019-04-24,0.0908
2019-04-25,0.0892
2019-04-26,0.0906
2019-04-27,0.0889
2019-04-28,0.0901
2019-04-29,0.0876
2019-04-30,0.0888
2019-05-01,0.0889
2019-05-02,0.0882
2019-05-03,0.0873
2019-05-04,0.0858
2019-05-05,0.0838
2019-05-06,0.0797
2019-05-07,0.0757
2019-05-08,0.0702
2019-05-09,0.0641
2019-05-10,0.0575
2019-05-11,0.0557
2019-05-12,0.0611
2019-05-13,0.0601
2019-05-14,0.0538
2019-05-15,0.0472
2019-05-16,0.0421
2019-05-17,0.0381
2019-05-18,0.0345
2019-05-19,0.0313
2019-05-20,0.0289
2019-05-21,0.0258
2019-05-22,0.0233
2019-05-23,0.023
2019-05-24,0.0218
2019-05-25,0.0221
2019-05-26,0.0238
2019-05-27,0.0231
2019-05-28,0.0224
2019-05-29,0.0214
2019-05-30,0.0205
2019-05-31,0.0207
2019-06-01,0.0202
2019-06-02,0.0182
2019-06-03,0.0215
2019-06-04,0.0249
2019-06-05,0.0283
2019-06-06,0.0317
2019-06-07,0.0351
2019-06-08,0.0636
2019-06-09,0.062
2019-06-10,0.0698
2019-06-11,0.0764
2019-06-12,0.0653
2019-06-13,0.0601
2019-06-14,0.0493
2019-06-15,0.0436
2019-06-16,0.0416
2019-06-17,0.0399
2019-06-18,0.0383
2019-06-19,0.0369
2019-06-20,0.0355
2019-06-21,0.0311
2019-06-22,0.0283
2019-06-23,0.0261
2019-06-24,0.0284
2019-06-25,0.0308
2019-06-26,0.0266
2019-06-27,0.0262
2019-06-28,0.0257
2019-06-29,0.0189
2019-06-30,0.0105
2019-07-01,0.0091
2019-07-02,0.0156
2019-07-03,0.0139
2019-07-04,0.0135
2019-07-05,0.0124
2019-07-06,0.0106
2019-07-07,0.0092
2019-07-08,0.009
2019-07-09,0.0087
2019-07-10,0.0074
2019-07-11,0.0083
2019-07-12,0.0077
2019-07-13,0.0071
2019-07-14,0.0065
2019-07-15,0.0074
2019-07-16,0.007
2019-07-17,0.0074
2019-07-18,0.0077
2019-07-19,0.0069
2019-07-20,0.0068
2019-07-21,0.0088
2019-07-22,0.0093
2019-07-23,0.0156
2019-07-24,0.011
2019-07-25,0.0094
2019-07-26,0.0092
2019-07-27,0.0089
2019-07-28,0.0088
2019-07-29,0.0083
2019-07-30,0.0098
2019-07-31,0.0154
2019-08-01,0.0128
2019-08-02,0.0112
2019-08-03,0.0086
2019-08-04,0.0077
2019-08-05,0.008
2019-08-06,0.0438
2019-08-07,0.0278
2019-08-08,0.0241
2019-08-09,0.0213
2019-08-10,0.0179
2019-08-11,0.0154
2019-08-12,0.0117
2019-08-13,0.0092
2019-08-14,0.0077
2019-08-15,0.0099
2019-08-16,0.0105
2019-08-17,0.009
2019-08-18,0.0076
2019-08-19,0.007
2019-08-20,0.0064
2019-08-21,0.0062
2019-08-22,0.0063
2019-08-23,0.0117
2019-08-24,0.0106
2019-08-25,0.0079
2019-08-26,0.0072
2019-08-27,0.0079
2019-08-28,0.0072
2019-08-29,0.0077
2019-08-30,0.0072
2019-08-31,0.0071
2019-09-01,0.0075
2019-09-02,0.0069
2019-09-03,0.0063
2019-09-04,0.0061
2019-09-05,0.0062
2019-09-06,0.0064
2019-09-07,0.0063
2019-09-08,0.0064
2019-09-09,0.0061
2019-09-10,0.0063
2019-09-11,0.0066
2019-09-12,0.0075
2019-09-13,0.0068
2019-09-14,0.0072
2019-09-15,0.007
2019-09-16,0.0064
2019-09-17,0.0062
2019-09-18,0.0061
2019-09-19,0.0062
2019-09-20,0.0061
2019-09-21,0.0061
2019-09-22,0.0061
2019-09-23,0.0058
2019-09-24,0.006
2019-09-25,0.0059
2019-09-26,0.0059
2019-09-27,0.006
2019-09-28,0.0062
2019-09-29,0.006
2019-09-30,0.0059
2019-10-01,0.006
2019-10-02,0.0056
2019-10-03,0.0055
2019-10-04,0.0052
2019-10-05,0.0059
2019-10-06,0.0073
2019-10-07,0.0061
2019-10-08,0.0078
2019-10-09,0.0067
2019-10-10,0.0065
2019-10-11,0.0065
2019-10-12,0.0061
2019-10-13,0.006
2019-10-14,0.0062
2019-10-15,0.0059
2019-10-16,0.0108
2019-10-17,0.0072
2019-10-18,0.0068
2019-10-19,0.0066
2019-10-20,0.0197
2019-10-21,0.008
