time,AirTemp,ShortWave,LongWave,RelHum,WindSpeed,Rain,Snow
2015-07-07 20:00,28.4,606.53,416.45,61.3,1.73,0,0
2015-07-07 21:00,27.97,483.51,408.9,62.6,1.41,0,0
2015-07-07 22:00,26.74,238.13,406.91,70.28,0.74,0,0
2015-07-07 23:00,25.1,83.29,406.85,79.66,0.66,0,0
2015-07-08 00:00,25.05,11.91,401.4,74.43,0.8,0,0
2015-07-08 01:00,23.25,0,391.49,86.18,0.87,0,0
2015-07-08 02:00,22.13,0,385.3,90.79,0.81,0,0
2015-07-08 03:00,21.33,0,382.83,93.13,1.16,0,0
2015-07-08 04:00,20.94,0,379.73,94.77,1,0,0
2015-07-08 05:00,20.71,0,383.26,95.04,1.03,0,0
2015-07-08 06:00,20.5,0,383.25,95.28,1.12,0,0
2015-07-08 07:00,20.57,0,380.69,93,1.55,0,0
2015-07-08 08:00,21.63,0,381.57,83.55,1.23,0,0
2015-07-08 09:00,23.6,0,379.37,70.26,2.09,0,0
2015-07-08 10:00,24.12,7.14,371.74,70.04,3.65,0,0
2015-07-08 11:00,23.16,44.52,372.96,76.16,3.83,0,0
2015-07-08 12:00,22.37,66.95,381.2,83.43,3.52,0.00122,0
2015-07-08 13:00,22.04,128.83,393.77,87.27,2.06,0.00122,0
2015-07-08 14:00,22.55,194.22,399.87,86.56,1.36,0.00122,0
2015-07-08 15:00,22.73,205.09,409.66,89.11,0.49,0,0
2015-07-08 16:00,24.9,546.9,414.12,77.68,1.52,0,0
2015-07-08 17:00,25.59,345.32,417.99,76.12,1.75,0,0
2015-07-08 18:00,25.03,215.52,423.21,77.71,1.69,0,0
2015-07-08 19:00,25.18,267.14,425.42,77.25,1.36,0,0
2015-07-08 20:00,25.22,240.07,408.74,76.01,1.9,0,0
2015-07-08 21:00,24.72,179.62,403.46,79.22,1.46,0,0
2015-07-08 22:00,24.49,105.6,401.67,78.11,1.99,0,0
2015-07-08 23:00,24.25,21.11,402.82,78.19,2.67,0,0
2015-07-09 00:00,23.56,2.21,399.55,80.98,3.15,0,0
2015-07-09 01:00,23.32,0,392.66,82.98,2.3,0,0
2015-07-09 02:00,22.82,0,385.77,88.18,1.92,0.00122,0
2015-07-09 03:00,22.71,0,383.6,89.37,1.58,0,0
2015-07-09 04:00,22.9,0,383.26,84.72,2.31,0,0
2015-07-09 05:00,23.05,0,383.28,80.06,1.92,0,0
2015-07-09 06:00,22.91,0,381.44,79.91,2.64,0,0
2015-07-09 07:00,23.19,0,380.38,78.76,3.59,0,0
2015-07-09 08:00,23.07,0,380.11,82.58,3.62,0,0
2015-07-09 09:00,22.52,0,381.46,85.91,2.89,0,0
2015-07-09 10:00,22.6,11.23,383.69,85.21,3.92,0,0
2015-07-09 11:00,23.1,47.32,386.27,83.42,3.27,0,0
2015-07-09 12:00,24.02,265.93,390.73,78.87,3.34,0,0
2015-07-09 13:00,25.42,328.73,398.95,73.8,2.2,0,0
2015-07-09 14:00,26.76,726.98,407.88,67.65,2.12,0,0
2015-07-09 15:00,27.94,847.93,411.43,60.94,2.67,0,0
2015-07-09 16:00,28.96,958.17,415.12,54.3,2.9,0,0
2015-07-09 17:00,30.03,977.08,416.83,48.78,2.62,0,0
2015-07-09 18:00,30.9,946.5,410.34,46.48,2.23,0,0
2015-07-09 19:00,31.05,847.87,405.37,46.81,2.44,0,0
2015-07-09 20:00,31.22,669.74,408.98,43.81,2.82,0,0
2015-07-09 21:00,29.68,188.12,406.32,46.49,2.33,0,0
2015-07-09 22:00,28.87,284.6,411.2,53.61,1.88,0,0
2015-07-09 23:00,27.04,56.37,411.95,64.9,2.07,0,0
2015-07-10 00:00,27.6,17.52,401.95,56.26,1.87,0,0
2015-07-10 01:00,26.59,0,394.9,56.94,2.26,0,0
2015-07-10 02:00,26.15,0,394.85,57.44,2.78,0,0
2015-07-10 03:00,25.79,0,390.68,60.62,2.89,0,0
2015-07-10 04:00,25.24,0,379.49,67.38,2.69,0,0
2015-07-10 05:00,24.56,0,380.59,71.28,1.96,0,0
2015-07-10 06:00,24.23,0,377.24,73.07,1.34,0,0
2015-07-10 07:00,24.24,0,376.64,73.21,1.78,0,0
2015-07-10 08:00,23.88,0,377.27,73.93,1.82,0,0
2015-07-10 09:00,23.71,0,377.12,73.73,1.51,0,0
2015-07-10 10:00,23.21,12.68,374.45,76.9,1.44,0,0
2015-07-10 11:00,23.6,67.14,373.11,75.37,0.86,0,0
2015-07-10 12:00,23.6,136.72,377.16,77.02,1.86,0,0
2015-07-10 13:00,24.23,244.58,390.74,76.81,1.26,0,0
2015-07-10 14:00,25.35,485.26,396.25,72.78,1.91,0,0
2015-07-10 15:00,26.56,789.33,403.35,67.2,2.7,0,0
2015-07-10 16:00,27.73,894.26,409.78,62.07,2.08,0,0
2015-07-10 17:00,28.23,804.82,411.03,56.81,2.32,0,0
2015-07-10 18:00,29.12,744.91,410.94,54.09,1.91,0,0
2015-07-10 19:00,29.23,599.99,410.61,53.87,2,0,0
2015-07-10 20:00,29.36,513.68,410.52,52.38,2.16,0,0
2015-07-10 21:00,29.79,542.55,417.22,50.72,1.85,0,0
2015-07-10 22:00,28.38,331.21,411.58,63.03,1.89,0,0
2015-07-10 23:00,25.62,77.61,408.7,72.61,4.68,0,0
2015-07-11 00:00,23.57,12.15,402.81,72.86,4.73,0,0
2015-07-11 01:00,22.75,0,395.2,75.84,3.06,0,0
2015-07-11 02:00,22.22,0,393.96,77.31,2.63,0,0
2015-07-11 03:00,21.4,0,393.17,84.37,2.74,0,0
2015-07-11 04:00,20.98,0,392.68,86.99,2.37,0,0
2015-07-11 05:00,21.08,0,386.22,87.27,2.04,0,0
2015-07-11 06:00,20.97,0,381.06,89.96,1.72,0,0
2015-07-11 07:00,21.11,0,381.08,89.38,2.67,0.00975,0
2015-07-11 08:00,20.6,0,382.43,93.87,3.02,0.00853,0
2015-07-11 09:00,20.54,0,380.29,94.66,1.75,0,0
2015-07-11 10:00,20.58,5.54,381.84,94.62,2.19,0,0
2015-07-11 11:00,21,58.84,384.35,91.62,3.47,0,0
2015-07-11 12:00,21.44,202.4,387.45,90.17,3.05,0,0
2015-07-11 13:00,23.32,336.23,398.96,82.32,1.8,0,0
2015-07-11 14:00,24.08,632.07,398.49,76.75,5.81,0,0
2015-07-11 15:00,24.26,741.1,404.32,75.66,4.88,0,0
2015-07-11 16:00,23.78,656.11,410.23,75.86,3.33,0,0
2015-07-11 17:00,24.57,888.89,418.22,73.14,2.45,0,0
2015-07-11 18:00,25.32,838.41,423.37,68.51,2.81,0,0
2015-07-11 19:00,26,826.08,412.11,67.85,2.19,0,0
2015-07-11 20:00,26.36,481.97,417.35,65.61,1.46,0,0
2015-07-11 21:00,26.58,419.71,417.62,67.06,1.41,0,0
2015-07-11 22:00,26.06,226.96,420.03,70.7,0.92,0,0
2015-07-11 23:00,24.67,88.58,414.26,78.05,0.95,0,0
2015-07-12 00:00,24.12,22.17,406.07,78.06,1.37,0,0
2015-07-12 01:00,22.78,0,396.81,86.72,0.79,0,0
2015-07-12 02:00,22.35,0,393.14,86.69,0.96,0,0
2015-07-12 03:00,21.97,0,399.06,86.58,1.09,0,0
2015-07-12 04:00,21.43,0,391.9,86.67,1.11,0,0
2015-07-12 05:00,20.67,0,384.74,91.77,0.69,0,0
2015-07-12 06:00,20.77,0,378.33,91.86,0.44,0,0
2015-07-12 07:00,20.06,0,375.12,94.15,0.76,0,0
2015-07-12 08:00,19.27,0,374.08,96.23,1.15,0,0
2015-07-12 09:00,19.14,0,368.63,96.17,1.22,0,0
2015-07-12 10:00,18.84,8.01,367.57,97.09,1.54,0,0
2015-07-12 11:00,19.12,53.06,365.35,95.99,1.28,0,0
2015-07-12 12:00,21.08,257.87,371.17,88.21,0.78,0,0
2015-07-12 13:00,22.5,310.81,383.46,77.14,1.27,0,0
2015-07-12 14:00,23.55,625.42,395.71,66.7,0.71,0,0
2015-07-12 15:00,24.62,754.65,409.08,63.99,1.42,0,0
2015-07-12 16:00,25.02,770.28,416.51,65.16,1.75,0,0
2015-07-12 17:00,25.52,630.41,419.06,64.39,1.89,0,0
2015-07-12 18:00,25.46,534.78,420.94,65.46,1.85,0,0
2015-07-12 19:00,26.07,720.7,418.97,63.68,1.81,0,0
2015-07-12 20:00,25.77,448.68,420.54,66.74,1.43,0,0
2015-07-12 21:00,25.02,186.94,417.93,73.32,1.3,0,0
2015-07-12 22:00,22.9,73.07,413.53,87.21,1.37,0.00732,0
2015-07-12 23:00,21.67,48.93,415.03,94.42,0.59,0,0
2015-07-13 00:00,21.23,5.95,406.51,95.68,0.44,0,0
2015-07-13 01:00,20.78,0,394.96,96.52,0.52,0,0
2015-07-13 02:00,20.67,0,390.41,97.21,0.95,0,0
2015-07-13 03:00,20.35,0,385.16,96.8,1.48,0.02073,0
2015-07-13 04:00,19.64,0,384.64,97.66,1.23,0.10729,0
2015-07-13 05:00,19.22,0,381.19,97.3,1.28,0.02195,0
2015-07-13 06:00,18.89,0,377.75,98.8,0.84,0.02195,0
2015-07-13 07:00,19.3,0,372.16,98.45,0.73,0,0
2015-07-13 08:00,19.23,0,369.9,98.39,0.81,0,0
2015-07-13 09:00,19.33,0,373.73,97.64,1.21,0.05974,0
2015-07-13 10:00,19.04,0.24,371.88,97.58,0.86,0.01951,0
2015-07-13 11:00,18.68,26.49,373.5,98.11,1.05,0.02926,0
2015-07-13 12:00,18.9,173.96,376.76,97.19,1.41,0,0
2015-07-13 13:00,20.53,355.03,391.31,92.25,1.68,0,0
2015-07-13 14:00,22.3,563.37,403.79,85.67,1.59,0,0
2015-07-13 15:00,23.91,737.52,415.31,79.79,1.03,0.00122,0
2015-07-13 16:00,25.8,949.48,420.58,71.28,1.44,0,0
2015-07-13 17:00,27.04,945.34,427.33,67.37,1.4,0,0
2015-07-13 18:00,27.01,779,424.41,72.43,2.37,0,0
2015-07-13 19:00,27.32,635.02,418.37,72.31,2.22,0,0
2015-07-13 20:00,27.93,706.59,417.01,70.36,1.97,0,0
2015-07-13 21:00,27.79,432.25,417.05,71.89,1.33,0,0
2015-07-13 22:00,26.06,112.95,415.05,85.51,0.35,0,0
2015-07-13 23:00,24.95,33.76,408.32,90.4,0.39,0,0
2015-07-14 00:00,20.3,2.91,400.4,92.47,3.36,0.18288,0
2015-07-14 01:00,19.51,0,393.44,97.56,2.32,0,0
2015-07-14 02:00,19.98,0,388.71,94.16,0.97,0,0
2015-07-14 03:00,19.45,0,380.73,98.44,0.64,0,0
2015-07-14 04:00,19.49,0,378.01,98.12,0.81,0,0
2015-07-14 05:00,19.53,0,374.74,92.26,1.69,0,0
2015-07-14 06:00,19.46,0,377.03,91.41,1.16,0,0
2015-07-14 07:00,18.84,0,380.17,94.71,1.16,0,0
2015-07-14 08:00,19.81,0,381.52,86.11,3.69,0,0
2015-07-14 09:00,20.4,0,384.55,82.36,3.36,0,0
2015-07-14 10:00,20.26,6.56,388.9,83.94,4.16,0,0
2015-07-14 11:00,20.38,70.2,383.31,83.18,2.88,0,0
2015-07-14 12:00,20.57,178.75,385.49,84.66,2.85,0,0
2015-07-14 13:00,21.78,344.18,397.09,79.01,3.67,0,0
2015-07-14 14:00,22.75,378.62,401.47,77.25,2.03,0,0
2015-07-14 15:00,22.74,438.2,413.5,77.02,2.88,0,0
2015-07-14 16:00,24.33,873.26,415.74,72.24,1.73,0,0
2015-07-14 17:00,26.24,962.74,414.13,65.6,1.75,0,0
2015-07-14 18:00,28.17,957.35,416.38,58.39,2.14,0,0
2015-07-14 19:00,29.06,674.41,421.17,56.54,1.83,0,0
2015-07-14 20:00,29.17,627.51,423.23,61.19,1.56,0,0
2015-07-14 21:00,29.5,531.2,424.68,59.17,2.78,0,0
2015-07-14 22:00,28.63,302.73,421.26,62.18,2.01,0,0
2015-07-14 23:00,26.66,48.65,412.06,72.24,1.21,0,0
2015-07-15 00:00,24.79,1.75,406.4,79.75,1.73,0.01829,0
2015-07-15 01:00,20.92,0,402.12,81.88,1.71,0,0
2015-07-15 02:00,21.8,0,393.55,72.32,3.37,0,0
2015-07-15 03:00,21.57,0,389.01,68.87,3.46,0,0
2015-07-15 04:00,21.27,0,389.27,73.01,2.92,0,0
2015-07-15 05:00,20.49,0,382.84,80.84,1.85,0,0
2015-07-15 06:00,21.83,0,382.4,72.68,3.33,0,0
2015-07-15 07:00,20.87,0,383.61,79.36,2.46,0,0
2015-07-15 08:00,21.03,0,379.59,78.24,2.09,0,0
2015-07-15 09:00,21.23,0,380.06,77.23,2.21,0,0
2015-07-15 10:00,20.98,3.37,379.96,79.27,1.32,0,0
2015-07-15 11:00,20.91,18.57,380.34,81.78,0.81,0,0
2015-07-15 12:00,21.2,63.63,384.8,81.34,0.98,0,0
2015-07-15 13:00,22.51,319.96,394.81,72.18,2.13,0,0
2015-07-15 14:00,22.94,297.5,402.41,71.69,2.53,0,0
2015-07-15 15:00,23.52,387.22,408.98,71.34,1.8,0,0
2015-07-15 16:00,24.66,933,420.86,66.08,3.73,0,0
2015-07-15 17:00,25.55,893.08,426.72,62.58,3.37,0,0
2015-07-15 18:00,26.01,859.4,429.55,61.4,3.84,0,0
2015-07-15 19:00,25.72,367.75,430.59,63.86,2.75,0,0
2015-07-15 20:00,25.89,469.8,418.63,64.18,2.46,0,0
2015-07-15 21:00,24.75,132.96,417.06,71.86,2.2,0,0
2015-07-15 22:00,24.23,151.63,414.83,72.59,3.33,0,0
2015-07-15 23:00,24.21,37.03,413.1,72.18,4.66,0,0
2015-07-16 00:00,23.85,7.05,406.96,73.68,4.84,0,0
2015-07-16 01:00,23.46,0,401.1,74.96,5.15,0,0
2015-07-16 02:00,23.27,0,395.15,74.55,5.37,0,0
2015-07-16 03:00,22.92,0,391.9,75.97,3.85,0,0
2015-07-16 04:00,22.67,0,392.37,77.68,3.26,0,0
2015-07-16 05:00,22.07,0,392.34,81.52,3.19,0,0
2015-07-16 06:00,21.03,0,390.28,86.23,3.44,0,0
2015-07-16 07:00,20.34,0,387.56,88.34,3.75,0,0
2015-07-16 08:00,20.56,0,391.23,85.98,3.71,0,0
2015-07-16 09:00,21.07,0,383.34,82.19,2.91,0,0
2015-07-16 10:00,21.15,3.74,380.35,82.61,1.14,0,0
2015-07-16 11:00,20.97,54.78,385.25,83.89,0.59,0,0
2015-07-16 12:00,21.21,216.59,391.05,78.66,1.79,0,0
2015-07-16 13:00,21.79,234.76,402.48,75.96,1.33,0,0
2015-07-16 14:00,21.76,309.81,412.8,83.74,1.46,0,0
2015-07-16 15:00,22.36,556.78,413.29,80.91,1.73,0,0
2015-07-16 16:00,23.95,553.77,420.27,72.62,0.84,0,0
2015-07-16 17:00,24.79,853.45,428.14,69.72,1.92,0,0
2015-07-16 18:00,25.8,976.64,426.9,67.6,2.01,0,0
2015-07-16 19:00,25.76,610.94,422.1,68.29,1.95,0,0
2015-07-16 20:00,25.61,760.07,423.86,71.63,2.67,0,0
2015-07-16 21:00,25.44,533.65,420.08,71.27,2.29,0,0
2015-07-16 22:00,25.04,326.85,415.27,73.06,1.91,0,0
2015-07-16 23:00,23.79,56.83,407.28,78.7,1.14,0,0
2015-07-17 00:00,22.94,8.56,402.21,76.23,0.76,0,0
2015-07-17 01:00,22.19,0,397.82,76.04,0.59,0,0
2015-07-17 02:00,21.76,0,394.32,73.52,1.08,0,0
2015-07-17 03:00,21.73,0,394.37,66.81,0.79,0,0
2015-07-17 04:00,21.62,0,389.01,61.64,0.86,0,0
2015-07-17 05:00,20.87,0,387.63,69.79,0.45,0,0
2015-07-17 06:00,20.52,0,388.66,73.89,0.73,0,0
2015-07-17 07:00,19.68,0,384.12,81.8,0.66,0,0
2015-07-17 08:00,19.33,0,381.71,88.93,0.51,0,0
2015-07-17 09:00,19.64,0,380.92,88.99,1.12,0,0
2015-07-17 10:00,19.77,7.78,380.94,88.41,1.23,0,0
2015-07-17 11:00,19.91,35.06,380.59,88.9,1.28,0,0
2015-07-17 12:00,20.2,152.58,386.26,88.53,1.49,0,0
2015-07-17 13:00,21.12,313.5,398.65,86.67,2.39,0,0
2015-07-17 14:00,22.01,454.4,408.78,84.52,2.52,0,0
2015-07-17 15:00,22.83,547.11,416.76,82.2,2.76,0,0
2015-07-17 16:00,23.61,516.54,427.74,80.71,2.57,0,0
2015-07-17 17:00,24.72,660.64,434.95,77.99,2.49,0,0
2015-07-17 18:00,25.3,651.36,428.26,77.08,2.67,0,0
2015-07-17 19:00,26.22,709.51,425.08,74.15,2.53,0,0
2015-07-17 20:00,26.31,509.69,427.17,75.15,2.44,0,0
2015-07-17 21:00,26.59,451.11,430.42,75.79,2.25,0,0
2015-07-17 22:00,26.34,264.89,426.61,78,1.96,0,0
2015-07-17 23:00,25.49,61.19,421.53,82.82,1.2,0,0
2015-07-18 00:00,24.87,11.46,418.94,85.79,0.78,0,0
2015-07-18 01:00,23.82,0,413.57,90.2,0.45,0,0
2015-07-18 02:00,23.59,0,411.44,91.29,0.21,0,0
2015-07-18 03:00,23.11,0,409.36,93,0.25,0,0
2015-07-18 04:00,22.85,0,403.91,95.1,0.59,0,0
2015-07-18 05:00,22.59,0,403.61,95.74,0.75,0,0
2015-07-18 06:00,22.05,0,399.24,96.5,0.62,0,0
2015-07-18 07:00,21.56,0,394.72,97.14,1.21,0,0
2015-07-18 08:00,21.19,0,389.92,97.29,1.37,0,0
2015-07-18 09:00,20.9,0,384.17,97.43,1.61,0,0
2015-07-18 10:00,21.13,14.52,378.92,95.9,1.28,0,0
2015-07-18 11:00,23.06,59.99,373.14,86.67,1.86,0,0
2015-07-18 12:00,23.86,189.58,374.51,82.08,2.7,0,0
2015-07-18 13:00,23.96,126.03,390.45,84.35,1.34,0,0
2015-07-18 14:00,24.06,156.03,398.85,85.31,1.57,0,0
2015-07-18 15:00,24.55,202.08,409.64,83.84,1.1,0,0
2015-07-18 16:00,25.95,599.55,420.14,76.9,1.25,0,0
2015-07-18 17:00,28.36,915.7,427.09,64.41,1.38,0,0
2015-07-18 18:00,29.34,762.34,416.24,58.96,1.16,0,0
2015-07-18 19:00,26.39,489.37,420.05,80.58,1.34,0.07315,0
2015-07-18 20:00,25.62,586.48,430.27,92.67,1.74,0,0
2015-07-18 21:00,25.83,390.37,418.28,90.92,1.63,0,0
2015-07-18 22:00,25.52,190.04,414.69,89.55,1.41,0,0
2015-07-18 23:00,24.88,49.37,412.53,89.98,1.54,0,0
2015-07-19 00:00,23.92,3.27,407.75,92.79,1.9,0,0
2015-07-19 01:00,23.33,0,400.73,95.82,1.77,0,0
2015-07-19 02:00,22.84,0,397.36,96.88,1.64,0,0
2015-07-19 03:00,22.89,0,394.96,95.42,2.4,0,0
2015-07-19 04:00,23.1,0,391.88,94,2.35,0,0
2015-07-19 05:00,24.23,0,390.92,83.7,2.46,0,0
2015-07-19 06:00,23.63,0,392.86,87.3,1.6,0,0
2015-07-19 07:00,23.1,0,393.4,89.55,2.23,0,0
2015-07-19 08:00,24.4,0,390.74,81.19,3.69,0,0
2015-07-19 09:00,24.14,0,388.09,82.09,3.86,0,0
2015-07-19 10:00,23.91,8.96,386.97,83.58,3.66,0,0
2015-07-19 11:00,23.27,61.48,387.54,89.01,2.2,0,0
2015-07-19 12:00,25.53,376.81,393.15,79.7,2.67,0,0
2015-07-19 13:00,26.35,339.3,405.51,78.08,1.83,0,0
2015-07-19 14:00,26.98,706.39,412.76,75.6,2.27,0,0
2015-07-19 15:00,27.76,883.68,409.15,68.58,3.37,0,0
2015-07-19 16:00,28.27,694.27,415.03,64.66,2.42,0,0
2015-07-19 17:00,28.99,905.6,419.5,61.11,1.84,0,0
2015-07-19 18:00,30,923.88,423.16,54.39,1.69,0,0
2015-07-19 19:00,30.69,844.68,417.93,50.59,1.64,0,0
2015-07-19 20:00,30.62,705.84,417.81,54.19,1.37,0,0
2015-07-19 21:00,30.73,512.26,410.62,57.66,1.63,0,0
2015-07-19 22:00,29.53,276.85,408.71,63.54,1.79,0,0
2015-07-19 23:00,26.93,53.85,408.85,78.23,1.51,0,0
2015-07-20 00:00,25.96,5.91,403.06,79.7,1.4,0,0
2015-07-20 01:00,25.69,0,396.87,78.58,1.76,0,0
2015-07-20 02:00,25.56,0,385.13,80.21,2.52,0,0
2015-07-20 03:00,25.38,0,383.63,81.35,2.67,0,0
2015-07-20 04:00,24.28,0,379.36,87.63,1.33,0,0
2015-07-20 05:00,24.74,0,376.48,81.68,2.24,0,0
2015-07-20 06:00,25.3,0,378.56,78.06,3.73,0,0
2015-07-20 07:00,24.69,0,374.02,81.15,3.09,0,0
2015-07-20 08:00,22.73,0,372.66,91.14,2.79,0,0
2015-07-20 09:00,24.1,0,373.2,82.98,3.75,0,0
2015-07-20 10:00,24.33,16.23,377.91,81.08,3.27,0,0
2015-07-20 11:00,24.51,59.15,378.42,78.77,2.7,0,0
2015-07-20 12:00,24.71,263.15,380.94,78.52,3.07,0,0
2015-07-20 13:00,25.49,334.48,391.35,76.49,2.18,0,0
2015-07-20 14:00,26.56,524.96,402.56,72.41,1.76,0,0
2015-07-20 15:00,27.72,829.1,412.49,63.3,1.54,0,0
2015-07-20 16:00,27.92,729.5,422.65,61.59,2.26,0,0
2015-07-20 17:00,28.44,780.53,429.63,60.08,2.49,0,0
2015-07-20 18:00,29.17,874.83,427.92,54.69,2.13,0,0
2015-07-20 19:00,29.45,698.82,431.1,56.36,1.45,0,0
2015-07-20 20:00,28.01,501.11,432.73,71.64,1.23,0,0
2015-07-20 21:00,28.16,449.86,429.07,69.99,1.29,0,0
2015-07-20 22:00,26.9,159.99,431.05,77.43,1.16,0,0
2015-07-20 23:00,26,74.11,420.47,81.28,1.72,0,0
2015-07-21 00:00,24.98,5.61,410.7,84.78,1.37,0,0
2015-07-21 01:00,23.71,0,400.39,89.58,2.41,0,0
2015-07-21 02:00,23.04,0,398.82,91.23,2.64,0,0
2015-07-21 03:00,22.69,0,397.74,92.03,2.29,0,0
2015-07-21 04:00,22.52,0,398,86.66,2.34,0,0
2015-07-21 05:00,24.91,0,397.52,76.64,2.91,0,0
2015-07-21 06:00,24.41,0,395.27,76.41,2.8,0,0
2015-07-21 07:00,23.9,0,390.02,77.89,3.29,0,0
2015-07-21 08:00,23.14,0,386.18,82.03,3.12,0,0
2015-07-21 09:00,22.86,0,389.56,84.37,1.97,0,0
2015-07-21 10:00,22.94,9.45,389.02,84.42,2.56,0,0
2015-07-21 11:00,23.23,70.71,390.18,84.09,2.87,0,0
2015-07-21 12:00,23.64,82.38,394.02,81.41,1.92,0,0
2015-07-21 13:00,24.4,197.09,404.55,72.84,1.99,0,0
2015-07-21 14:00,24.67,386.93,414.4,70.88,2.38,0,0
2015-07-21 15:00,25.5,541.85,423.61,71.02,2.44,0,0
2015-07-21 16:00,26.23,551.01,429.65,69.91,2.46,0,0
2015-07-21 17:00,26.22,374.17,439.21,70.64,2.25,0,0
2015-07-21 18:00,27.44,778.38,429.16,65.54,2.96,0,0
2015-07-21 19:00,27.87,478.52,435.17,62.19,2.83,0,0
2015-07-21 20:00,27.33,268.82,422.9,64.1,3.35,0,0
2015-07-21 21:00,25.61,203.75,413.93,76.14,1.49,0.0061,0
2015-07-21 22:00,25.75,149.41,410.61,73.96,1.59,0,0
2015-07-21 23:00,25.05,37.59,404.25,76.12,1.22,0,0
2015-07-22 00:00,25.02,3.93,397.35,74.98,1.55,0,0
2015-07-22 01:00,24.79,0,391.83,71.84,1.53,0,0
2015-07-22 02:00,23.79,0,391.01,77.99,1.97,0,0
2015-07-22 03:00,22.81,0,389.05,80.87,0.76,0,0
2015-07-22 04:00,21.91,0,386.97,86.06,1.93,0,0
2015-07-22 05:00,23.04,0,382,78.86,2.36,0,0
2015-07-22 06:00,22.53,0,382.5,80.38,2.68,0,0
2015-07-22 07:00,22.22,0,380.67,80.5,2.47,0,0
2015-07-22 08:00,21.86,0,380.63,80.53,3.43,0,0
2015-07-22 09:00,21.56,0,380.55,79.85,3.86,0,0
2015-07-22 10:00,21,6.44,379.18,80.28,2.56,0,0
2015-07-22 11:00,20.91,31.64,384.22,78.78,2.08,0,0
2015-07-22 12:00,21.6,297.4,393.28,75.1,3.37,0,0
2015-07-22 13:00,22.29,336.31,401.33,66.6,3.49,0,0
2015-07-22 14:00,22.87,581.95,407.55,60.58,1.93,0,0
2015-07-22 15:00,23.48,758,413.27,55.98,2.27,0,0
2015-07-22 16:00,24.15,953.37,416.4,54.35,2.55,0,0
2015-07-22 17:00,25.22,1020.93,420.9,51.41,2.54,0,0
2015-07-22 18:00,26.43,911.86,426.38,47.67,2.09,0,0
2015-07-22 19:00,26.51,697.16,424.08,49.9,1.3,0,0
2015-07-22 20:00,27.03,612.37,428.89,51.74,1.45,0,0
2015-07-22 21:00,27.08,642.79,422.37,55.53,1.81,0,0
2015-07-22 22:00,26.28,322.64,410.73,62.73,1.37,0,0
2015-07-22 23:00,24.45,94.07,409.01,74.32,0.92,0,0
2015-07-23 00:00,22.72,0,402.81,81.8,1.13,0,0
2015-07-23 01:00,21.25,0,397.12,85.72,2.21,0,0
2015-07-23 02:00,20.13,0,401.51,84.58,1.9,0,0
2015-07-23 03:00,19.17,0,401.87,86.24,2.23,0,0
2015-07-23 04:00,18.96,0,396.35,86.61,2.4,0,0
2015-07-23 05:00,18.65,0,397.07,86.7,2.72,0,0
2015-07-23 06:00,18.89,0,400.19,84.15,1.96,0,0
2015-07-23 07:00,18.92,0,398.82,83.34,2.43,0,0
2015-07-23 08:00,18.34,0,401.35,84.53,2.16,0,0
2015-07-23 09:00,18.59,0,396.58,82.86,1.92,0,0
2015-07-23 10:00,18.87,4.05,395.78,84.1,1.66,0,0
2015-07-23 11:00,18.86,32.27,396.51,86.81,1.25,0,0
2015-07-23 12:00,19.81,130.44,399.4,84.73,1.14,0,0
2015-07-23 13:00,20.32,110.66,399.78,83.6,1.12,0,0
2015-07-23 14:00,21.99,465.95,406.99,71.54,1.18,0,0
2015-07-23 15:00,22.91,686.25,414.55,65.16,1.86,0,0
2015-07-23 16:00,23.31,669.93,417.5,62.41,1.54,0,0
2015-07-23 17:00,24.51,931.05,421.9,56.18,1.61,0,0
2015-07-23 18:00,25.2,792.84,425.57,56.43,1.51,0,0
2015-07-23 19:00,25.64,728.46,424.23,56.26,1.99,0,0
2015-07-23 20:00,25.69,514.02,422.06,58.34,1.71,0,0
2015-07-23 21:00,25.44,307.83,416.33,64.11,1.02,0,0
2015-07-23 22:00,24.42,186.7,412.16,74.83,0.65,0,0
2015-07-23 23:00,23.1,82.87,419.42,81.14,0.75,0,0
2015-07-24 00:00,21.96,0,411.68,87.2,0.81,0,0
2015-07-24 01:00,20.62,0,402.6,93.41,1.47,0,0
2015-07-24 02:00,19.98,0,399.17,94.87,1.6,0,0
2015-07-24 03:00,19.6,0,399.96,96.17,1.36,0,0
2015-07-24 04:00,19.43,0,396.82,96.74,1.51,0,0
2015-07-24 05:00,19.47,0,393.49,96.69,1.2,0,0
2015-07-24 06:00,19.22,0,392.12,97.17,1.57,0,0
2015-07-24 07:00,19.02,0,391.11,97.74,1.78,0,0
2015-07-24 08:00,18.76,0,391.5,97.78,1.75,0,0
2015-07-24 09:00,18.54,0,387.32,98.08,2.24,0,0
2015-07-24 10:00,18.68,8.16,385.73,97.96,1.76,0,0
2015-07-24 11:00,19.18,66.82,385.48,96.89,1.82,0,0
2015-07-24 12:00,21.17,258.47,387.15,87.43,2.09,0,0
2015-07-24 13:00,21.65,186.94,395.77,87.78,1.58,0,0
2015-07-24 14:00,22.24,239.56,401.84,84.75,1.41,0,0
2015-07-24 15:00,24.25,656.18,404.98,72.14,0.76,0,0
2015-07-24 16:00,24.69,596.76,409.49,69.82,1.04,0,0
2015-07-24 17:00,26.23,823.06,410.54,58.76,1.41,0,0
2015-07-24 18:00,27.09,910.3,414.66,53.19,1.36,0,0
