"time","FLOW","TEMP","SALT","TRC_tr1","TRC_age","NCS_ss1","NCS_ss2","OXY_oxy","CAR_dic","CAR_pH","CAR_ch4","CAR_ch4_bub","SIL_rsi","NIT_amm","NIT_nit","PHS_frp","PHS_frp_ads","OGM_doc","OGM_poc","OGM_don","OGM_pon","OGM_dop","OGM_pop","OGM_docr","OGM_donr","OGM_dopr","OGM_cpom","PHY_cyano","PHY_cyano_IN","PHY_cyano_IP","PHY_green","PHY_green_IN","PHY_green_IP","PHY_diatom","PHY_diatom_IN","PHY_diatom_IP","BIV_filtfrac"
2013-05-16,0.0149,15.3482,0,1,0,1,1,294.251,66.6476,6.88,0.0115,0,120.9013,0.388,0.7258,0.1369,0.0274,14.9875,21.7319,1.1762,2.3525,0.0211,0.4918,202.3314,10.5861,0.1897,21.7319,0,0,0,0,0,0,0,0,0,0
2013-05-17,0.0148,15.2935,0,1,0,1,1,294.5978,66.6588,6.88,0.0121,0,120.9013,0.3788,0.7435,0.1374,0.0275,14.9862,21.73,1.1746,2.3492,0.0219,0.5118,202.3136,10.5712,0.1974,21.73,0,0,0,0,0,0,0,0,0,0
2013-05-18,0.0163,14.8761,0,1,0,1,1,297.2686,66.67,6.88,0.0126,0,120.9013,0.3695,0.7611,0.1379,0.0276,14.9849,21.7281,1.1729,2.3459,0.0228,0.5318,202.2958,10.5564,0.2051,21.7281,0,0,0,0,0,0,0,0,0,0
2013-05-19,0.026,14.6267,0,1,0,1,1,298.8856,66.6811,6.88,0.0132,0,120.9013,0.3603,0.7788,0.1384,0.0277,14.9836,21.7262,1.1713,2.3426,0.0236,0.5518,202.2779,10.5416,0.2128,21.7262,0,0,0,0,0,0,0,0,0,0
2013-05-20,0.0373,14.3916,0,1,0,1,1,300.4239,66.6923,6.88,0.0138,0,120.9013,0.3511,0.7965,0.1389,0.0278,14.9822,21.7242,1.1696,2.3393,0.0245,0.5718,202.2601,10.5267,0.2206,21.7242,0,0,0,0,0,0,0,0,0,0
2013-05-21,0.0262,15.3217,0,1,0,1,1,294.4194,66.7035,6.88,0.0143,0,120.9013,0.3418,0.8141,0.1394,0.0279,14.9809,21.7223,1.168,2.336,0.0254,0.5918,202.2423,10.5119,0.2283,21.7223,0,0,0,0,0,0,0,0,0,0
2013-05-22,0.0204,16.0209,0,1,0,1,1,290.0446,66.7146,6.88,0.0149,0,120.9013,0.3326,0.8318,0.1399,0.028,14.9796,21.7204,1.1663,2.3327,0.0262,0.6118,202.2245,10.4971,0.236,21.7204,0,0,0,0,0,0,0,0,0,0
2013-05-23,0.0195,15.6654,0,1,0,1,1,292.2542,66.7258,6.88,0.0154,0,120.9013,0.3234,0.8495,0.1404,0.0281,14.9783,21.7185,1.1647,2.3294,0.0271,0.6318,202.2067,10.4823,0.2437,21.7185,0,0,0,0,0,0,0,0,0,0
2013-05-24,0.0184,13.6083,0,1,0,1,1,305.652,66.737,6.88,0.016,0,120.9013,0.3141,0.8671,0.1409,0.0282,14.977,21.7166,1.163,2.3261,0.0276,0.645,202.1889,10.4674,0.2488,21.7166,0,0,0,0,0,0,0,0,0,0
2013-05-25,0.016,11.8221,0,1,0,1,1,318.2012,66.7481,6.88,0.0162,0,120.9013,0.3049,0.8848,0.1414,0.0283,14.9756,21.7147,1.1614,2.3228,0.0282,0.6582,202.1711,10.4526,0.2539,21.7147,0,0,0,0,0,0,0,0,0,0
2013-05-26,0.0149,12.7024,0,1,0,1,1,311.9045,66.7593,6.88,0.0163,0,120.9013,0.2956,0.9025,0.1419,0.0284,14.9743,21.7128,1.1598,2.3195,0.0288,0.6714,202.1533,10.4378,0.259,21.7128,0,0,0,0,0,0,0,0,0,0
2013-05-27,0.014,13.0189,0,1,0,1,1,309.6947,66.7705,6.88,0.0164,0,120.9013,0.2864,0.9201,0.1424,0.0285,14.973,21.7108,1.1581,2.3162,0.0293,0.6846,202.1354,10.423,0.2641,21.7108,0,0,0,0,0,0,0,0,0,0
2013-05-28,0.014,14.8891,0,1,0,1,1,297.1853,66.7816,6.88,0.0165,0,120.9013,0.2772,0.9378,0.1429,0.0286,14.9717,21.7089,1.1565,2.3129,0.0299,0.6978,202.1176,10.4081,0.2692,21.7089,0,0,0,0,0,0,0,0,0,0
2013-05-29,0.0138,16.2523,0,1,0,1,1,288.6227,66.7928,6.88,0.0166,0,120.9013,0.2679,0.9555,0.1434,0.0287,14.9704,21.707,1.1548,2.3096,0.0305,0.711,202.0998,10.3933,0.2743,21.707,0,0,0,0,0,0,0,0,0,0
2013-05-30,0.0131,16.8169,0,1,0,1,1,285.2045,66.804,6.88,0.0168,0,120.9013,0.2587,0.9731,0.1439,0.0288,14.969,21.7051,1.1532,2.3063,0.031,0.7243,202.082,10.3785,0.2794,21.7051,0,0,0,0,0,0,0,0,0,0
2013-05-31,0.0142,17.0898,0,1,0,1,1,283.5781,66.8152,6.88,0.017,0,120.9013,0.2494,0.9908,0.1444,0.0289,14.9677,21.7032,1.1515,2.303,0.0309,0.7216,202.0642,10.3637,0.2784,21.7032,0,0,0,0,0,0,0,0,0,0
2013-06-01,0.0135,17.2943,0,1,0,1,1,282.3703,66.8263,6.88,0.0238,0,120.9013,0.2402,1.0084,0.1449,0.029,14.9664,21.7013,1.1499,2.2997,0.0308,0.719,202.0464,10.3488,0.2773,21.7013,0,0,0,0,0,0,0,0,0,0
2013-06-02,0.0176,16.9459,0,1,0,1,1,284.4333,66.8375,6.88,0.0231,0,120.9013,0.231,1.0261,0.1454,0.0291,14.9651,21.6994,1.1482,2.2964,0.0307,0.7164,202.0286,10.334,0.2763,21.6994,0,0,0,0,0,0,0,0,0,0
2013-06-03,0.0153,16.8001,0,1,0,1,1,285.305,66.8487,6.88,0.0224,0,120.9013,0.2217,1.0438,0.1459,0.0292,14.9638,21.6974,1.1466,2.2931,0.0306,0.7138,202.0107,10.3192,0.2753,21.6974,0,0,0,0,0,0,0,0,0,0
2013-06-04,0.0131,16.4354,0,1,0,1,1,287.506,66.8598,6.88,0.0217,0,120.9013,0.2125,1.0614,0.1464,0.0293,14.9624,21.6955,1.1449,2.2899,0.0305,0.7112,201.9929,10.3043,0.2743,21.6955,0,0,0,0,0,0,0,0,0,0
2013-06-05,0.0123,16.0505,0,1,0,1,1,289.8621,66.871,6.88,0.021,0,120.9013,0.2033,1.0791,0.1469,0.0294,14.9611,21.6936,1.1433,2.2866,0.0304,0.7086,201.9751,10.2895,0.2733,21.6936,0,0,0,0,0,0,0,0,0,0
2013-06-06,0.0596,15.1671,0,1,0,1,1,295.4024,66.8822,6.88,0.0203,0,120.9013,0.194,1.0968,0.1474,0.0295,14.9598,21.6917,1.1416,2.2833,0.0303,0.706,201.9573,10.2747,0.2723,21.6917,0,0,0,0,0,0,0,0,0,0
2013-06-07,0.0451,15.0202,0,1,0,1,1,296.3419,66.8933,6.88,0.0196,0,120.9013,0.1848,1.1144,0.1479,0.0296,14.9585,21.6898,1.14,2.28,0.0301,0.7034,201.9395,10.2599,0.2713,21.6898,0,0,0,0,0,0,0,0,0,0
2013-06-08,0.0328,15.4293,0,1,0,1,1,293.7385,66.9045,6.88,0.02,0,120.9013,0.1755,1.1321,0.1484,0.0297,14.9572,21.6879,1.1383,2.2767,0.03,0.7008,201.9217,10.245,0.2703,21.6879,0,0,0,0,0,0,0,0,0,0
2013-06-09,0.0245,16.3417,0,1,0,1,1,288.0767,66.9157,6.88,0.0204,0,120.9013,0.1663,1.1498,0.1489,0.0298,14.9558,21.686,1.1367,2.2734,0.0299,0.6981,201.9039,10.2302,0.2693,21.686,0,0,0,0,0,0,0,0,0,0
2013-06-10,0.0266,16.6724,0,1,0,1,1,286.0722,66.9268,6.88,0.0207,0,120.9013,0.1571,1.1674,0.1494,0.0299,14.9545,21.6841,1.135,2.2701,0.0298,0.6955,201.886,10.2154,0.2683,21.6841,0,0,0,0,0,0,0,0,0,0
2013-06-11,0.0287,16.4337,0,1,0,1,1,287.5161,66.938,6.88,0.0216,0,120.9013,0.1478,1.1851,0.1499,0.03,14.9532,21.6821,1.1334,2.2668,0.0297,0.6929,201.8682,10.2006,0.2673,21.6821,0,0,0,0,0,0,0,0,0,0
2013-06-12,0.0233,17.2171,0,1,0,1,1,282.8252,66.9492,6.88,0.0206,0,120.9013,0.1386,1.2028,0.1504,0.0301,14.9519,21.6802,1.1317,2.2635,0.0296,0.6903,201.8504,10.1857,0.2663,21.6802,0,0,0,0,0,0,0,0,0,0
2013-06-13,0.0217,17.7402,0,1,0,1,1,279.7682,66.9603,6.88,0.0196,0,120.9013,0.1293,1.2204,0.1509,0.0302,14.9506,21.6783,1.1301,2.2602,0.0295,0.6877,201.8326,10.1709,0.2653,21.6783,0,0,0,0,0,0,0,0,0,0
2013-06-14,0.0179,16.3093,0,1,0,1,1,288.2744,66.9715,6.88,0.0186,0,120.9013,0.1201,1.2381,0.1514,0.0303,14.9492,21.6764,1.1285,2.2569,0.0299,0.6975,201.8148,10.1561,0.269,21.6764,0,0,0,0,0,0,0,0,0,0
2013-06-15,0.0158,16.3505,0,1,0,1,1,288.0227,66.9827,6.88,0.018,0,120.9013,0.1109,1.2558,0.1519,0.0304,14.9479,21.6745,1.1268,2.2536,0.0303,0.7073,201.797,10.1413,0.2728,21.6745,0,0,0,0,0,0,0,0,0,0
2013-06-16,0.015,16.9408,0,1,0,1,1,284.4638,66.9938,6.88,0.0181,0,120.9013,0.1016,1.2734,0.1524,0.0305,14.9466,21.6726,1.1252,2.2503,0.0307,0.7172,201.7792,10.1264,0.2766,21.6726,0,0,0,0,0,0,0,0,0,0
2013-06-17,0.015,17.4711,0,1,0,1,1,281.333,67.005,6.88,0.0183,0,120.9013,0.0924,1.2911,0.1529,0.0306,14.9453,21.6707,1.1235,2.247,0.0312,0.727,201.7613,10.1116,0.2804,21.6707,0,0,0,0,0,0,0,0,0,0
2013-06-18,0.0176,17.1971,0,1,0,1,1,282.9432,67.0162,6.88,0.0175,0,120.9013,0.0831,1.3088,0.1534,0.0307,14.944,21.6687,1.1219,2.2437,0.0316,0.7368,201.7435,10.0968,0.2842,21.6687,0,0,0,0,0,0,0,0,0,0
2013-06-19,0.0149,16.8742,0,1,0,1,1,284.8617,67.0274,6.88,0.0183,0,120.9013,0.0739,1.3264,0.1539,0.0308,14.9426,21.6668,1.1202,2.2404,0.032,0.7466,201.7257,10.0819,0.288,21.6668,0,0,0,0,0,0,0,0,0,0
2013-06-20,0.0136,17.1322,0,1,0,1,1,283.3269,67.0385,6.88,0.0191,0,120.9013,0.0647,1.3441,0.1544,0.0309,14.9413,21.6649,1.1186,2.2371,0.0324,0.7564,201.7079,10.0671,0.2918,21.6649,0,0,0,0,0,0,0,0,0,0
2013-06-21,0.0127,17.1159,0,1,0,1,1,283.4231,67.0497,6.88,0.0198,0,120.9013,0.0554,1.3618,0.1549,0.031,14.94,21.663,1.1169,2.2338,0.0328,0.7663,201.6901,10.0523,0.2956,21.663,0,0,0,0,0,0,0,0,0,0
2013-06-22,0.0125,16.9478,0,1,0,1,1,284.4221,67.0609,6.88,0.0199,0,120.9013,0.0462,1.3794,0.1554,0.0311,14.9387,21.6611,1.1153,2.2305,0.0333,0.7761,201.6723,10.0375,0.2993,21.6611,0,0,0,0,0,0,0,0,0,0
2013-06-23,0.0121,17.9833,0,1,0,1,1,278.3672,67.072,6.88,0.0189,0,120.9013,0.037,1.3971,0.1559,0.0312,14.9374,21.6592,1.1136,2.2273,0.0337,0.7859,201.6545,10.0226,0.3031,21.6592,0,0,0,0,0,0,0,0,0,0
2013-06-24,0.0117,18.509,0,1,0,1,1,275.3812,67.0832,6.88,0.0181,0,120.9013,0.0277,1.4147,0.1564,0.0313,14.936,21.6573,1.112,2.224,0.0341,0.7957,201.6366,10.0078,0.3069,21.6573,0,0,0,0,0,0,0,0,0,0
2013-06-25,0.0114,18.6339,0,1,0,1,1,274.6801,67.0944,6.88,0.0179,0,120.9013,0.0185,1.4324,0.1569,0.0314,14.9347,21.6554,1.1103,2.2207,0.0345,0.8055,201.6188,9.993,0.3107,21.6554,0,0,0,0,0,0,0,0,0,0
2013-06-26,0.0156,18.4855,0,1,0,1,1,275.5132,67.1055,6.88,0.0176,0,120.9013,0.0092,1.4501,0.1574,0.0315,14.9334,21.6534,1.1087,2.2174,0.0349,0.8154,201.601,9.9782,0.3145,21.6534,0,0,0,0,0,0,0,0,0,0
2013-06-27,0.0126,18.082,0,1,0,1,1,277.8024,67.1167,6.88,0.0175,0,120.9013,0,1.4677,0.1579,0.0316,14.9321,21.6515,1.107,2.2141,0.0354,0.8252,201.5832,9.9633,0.3183,21.6515,0,0,0,0,0,0,0,0,0,0
2013-06-28,0.0117,18.8242,0,1,0,1,1,273.6179,67.1279,6.88,0.0174,0,120.9013,0.1109,1.3038,0.1509,0.0302,14.9308,21.6496,1.1105,2.221,0.04,0.9337,201.5654,9.9947,0.3601,21.6496,0,0,0,0,0,0,0,0,0,0
2013-06-29,0.0112,18.5774,0,1,0,1,1,274.9967,67.139,6.88,0.0175,0,120.9013,0.2217,1.1398,0.1439,0.0288,14.9294,21.6477,1.114,2.228,0.0447,1.0422,201.5476,10.026,0.402,21.6477,0,0,0,0,0,0,0,0,0,0
2013-06-30,0.0111,18.5694,0,1,0,1,1,275.0417,67.1502,6.88,0.0345,0,120.9013,0.3326,0.9758,0.1369,0.0274,14.9281,21.6458,1.1175,2.235,0.0493,1.1507,201.5298,10.0573,0.4438,21.6458,0,0,0,0,0,0,0,0,0,0
2013-07-01,0.0109,18.6648,0,1,0,1,1,274.507,67.1614,6.88,0.0514,0,120.9013,0.4435,0.8118,0.1299,0.026,14.9268,21.6439,1.121,2.2419,0.054,1.2592,201.5119,10.0886,0.4857,21.6439,0,0,0,0,0,0,0,0,0,0
2013-07-02,0.0429,18.2951,0,1,0,1,1,276.5892,67.1725,6.88,0.0453,0,120.9013,0.5543,0.6478,0.1228,0.0246,14.9255,21.642,1.1244,2.2489,0.0586,1.3677,201.4941,10.12,0.5276,21.642,0,0,0,0,0,0,0,0,0,0
2013-07-03,0.0833,17.1736,0,1,0,1,1,283.0817,67.1837,6.88,0.0392,0,120.9013,0.6652,0.4839,0.1158,0.0232,14.9242,21.64,1.1279,2.2558,0.0633,1.4762,201.4763,10.1513,0.5694,21.64,0,0,0,0,0,0,0,0,0,0
2013-07-04,0.0936,17.1115,0,1,0,1,1,283.4497,67.1949,6.88,0.033,0,120.9013,0.6583,0.4859,0.1145,0.0229,14.9229,21.6381,1.1274,2.2548,0.0609,1.4204,201.4585,10.1465,0.5479,21.6381,0,0,0,0,0,0,0,0,0,0
2013-07-05,0.0569,17.2472,0,1,0,1,1,282.6476,67.206,6.88,0.0269,0,120.9013,0.6513,0.4879,0.1132,0.0226,14.9215,21.6362,1.1269,2.2537,0.0585,1.3645,201.4407,10.1417,0.5263,21.6362,0,0,0,0,0,0,0,0,0,0
2013-07-06,0.0367,17.5921,0,1,0,1,1,280.6276,67.2172,6.88,0.0208,0,120.9013,0.6444,0.4899,0.1119,0.0224,14.9202,21.6343,1.1263,2.2526,0.0561,1.3086,201.4229,10.1368,0.5048,21.6343,0,0,0,0,0,0,0,0,0,0
2013-07-07,0.0302,17.5876,0,1,0,1,1,280.6537,67.2284,6.88,0.0219,0,120.9013,0.6375,0.4919,0.1106,0.0221,14.9189,21.6324,1.1258,2.2516,0.0537,1.2528,201.4051,10.132,0.4832,21.6324,0,0,0,0,0,0,0,0,0,0
2013-07-08,0.0263,17.493,0,1,0,1,1,281.2052,67.2396,6.88,0.0226,0,120.9013,0.6305,0.494,0.1092,0.0218,14.9176,21.6305,1.1252,2.2505,0.0513,1.1969,201.3872,10.1272,0.4617,21.6305,0,0,0,0,0,0,0,0,0,0
2013-07-09,0.0222,18.0382,0,1,0,1,1,278.0527,67.2507,6.88,0.0227,0,120.9013,0.6236,0.496,0.1079,0.0216,14.9163,21.6286,1.1247,2.2494,0.0489,1.141,201.3694,10.1224,0.4401,21.6286,0,0,0,0,0,0,0,0,0,0
2013-07-10,0.0805,18.0861,0,1,0,1,1,277.7786,67.2619,6.88,0.0229,0,120.9013,0.6167,0.498,0.1066,0.0213,14.9149,21.6267,1.1242,2.2483,0.0465,1.0852,201.3516,10.1175,0.4186,21.6267,0,0,0,0,0,0,0,0,0,0
2013-07-11,0.0738,17.1214,0,1,0,1,1,283.3911,67.2731,6.88,0.0232,0,120.9013,0.6098,0.5,0.1053,0.0211,14.9136,21.6247,1.1236,2.2473,0.0441,1.0293,201.3338,10.1127,0.397,21.6247,0,0,0,0,0,0,0,0,0,0
2013-07-12,0.0568,16.7349,0,1,0,1,1,285.6964,67.2842,6.88,0.0234,0,120.9013,0.6177,0.5311,0.1068,0.0214,14.9123,21.6228,1.1194,2.2389,0.0407,0.9503,201.316,10.0749,0.3665,21.6228,0,0,0,0,0,0,0,0,0,0
2013-07-13,0.0439,16.7544,0,1,0,1,1,285.5794,67.2954,6.88,0.0222,0,120.9013,0.6256,0.5622,0.1083,0.0217,14.911,21.6209,1.1152,2.2305,0.0373,0.8712,201.2982,10.0372,0.336,21.6209,0,0,0,0,0,0,0,0,0,0
2013-07-14,0.0417,17.5471,0,1,0,1,1,280.8897,67.3066,6.88,0.0211,0,120.9013,0.6335,0.5933,0.1098,0.022,14.9097,21.619,1.111,2.2221,0.034,0.7922,201.2804,9.9994,0.3056,21.619,0,0,0,0,0,0,0,0,0,0
2013-07-15,0.0346,17.689,0,1,0,1,1,280.0649,67.3177,6.88,0.02,0,120.9013,0.6414,0.6244,0.1113,0.0223,14.9083,21.6171,1.1068,2.2137,0.0306,0.7132,201.2626,9.9616,0.2751,21.6171,0,0,0,0,0,0,0,0,0,0
2013-07-16,0.0294,18.147,0,1,0,1,1,277.4314,67.3289,6.88,0.0188,0,120.9013,0.6494,0.6555,0.1128,0.0226,14.907,21.6152,1.1026,2.2053,0.0329,0.7675,201.2447,9.9238,0.296,21.6152,0,0,0,0,0,0,0,0,0,0
2013-07-17,0.0265,18.5343,0,1,0,1,1,275.2389,67.3401,6.88,0.0177,0,120.9013,0.6573,0.6866,0.1143,0.0229,14.9057,21.6133,1.0985,2.1969,0.0352,0.8218,201.2269,9.8861,0.317,21.6133,0,0,0,0,0,0,0,0,0,0
2013-07-18,0.0252,18.5876,0,1,0,1,1,274.9394,67.3512,6.88,0.0167,0,120.9013,0.6652,0.7177,0.1158,0.0232,14.9044,21.6113,1.0943,2.1885,0.0375,0.8761,201.2091,9.8483,0.3379,21.6113,0,0,0,0,0,0,0,0,0,0
2013-07-19,0.0235,18.7832,0,1,0,1,1,273.8458,67.3624,6.88,0.017,0,120.9013,0.6731,0.7488,0.1173,0.0235,14.9031,21.6094,1.0901,2.1801,0.0399,0.9305,201.1913,9.8105,0.3589,21.6094,0,0,0,0,0,0,0,0,0,0
2013-07-20,0.0222,18.7454,0,1,0,1,1,274.0566,67.3736,6.88,0.0186,0,120.9013,0.681,0.78,0.1188,0.0238,14.9017,21.6075,1.0859,2.1717,0.0423,0.9859,201.1735,9.7727,0.3803,21.6075,0,0,0,0,0,0,0,0,0,0
2013-07-21,0.0221,18.5738,0,1,0,1,1,275.0171,67.3847,6.88,0.02,0,120.9013,0.6889,0.8111,0.1203,0.0241,14.9004,21.6056,1.0817,2.1633,0.0446,1.0414,201.1557,9.735,0.4017,21.6056,0,0,0,0,0,0,0,0,0,0
2013-07-22,0.0209,18.5794,0,1,0,1,1,274.9856,67.3959,6.88,0.0221,0,120.9013,0.6969,0.8422,0.1218,0.0244,14.8991,21.6037,1.0775,2.1549,0.047,1.0968,201.1379,9.6972,0.4231,21.6037,0,0,0,0,0,0,0,0,0,0
2013-07-23,0.0197,18.6692,0,1,0,1,1,274.4825,67.4071,6.88,0.0241,0,120.9013,0.7048,0.8733,0.1233,0.0247,14.8978,21.6018,1.0733,2.1465,0.0494,1.1523,201.12,9.6594,0.4444,21.6018,0,0,0,0,0,0,0,0,0,0
2013-07-24,0.0184,18.6165,0,1,0,1,1,274.7776,67.4182,6.88,0.0262,0,120.9013,0.7127,0.9044,0.1248,0.025,14.8965,21.5999,1.0691,2.1381,0.0518,1.2077,201.1022,9.6216,0.4658,21.5999,0,0,0,0,0,0,0,0,0,0
2013-07-25,0.0171,17.8469,0,1,0,1,1,279.1519,67.4294,6.88,0.0279,0,120.9013,0.7206,0.9355,0.1264,0.0253,14.8951,21.598,1.0649,2.1297,0.0541,1.2632,201.0844,9.5839,0.4872,21.598,0,0,0,0,0,0,0,0,0,0
2013-07-26,0.0161,17.6319,0,1,0,1,1,280.3963,67.4406,6.88,0.0286,0,120.9013,0.5405,0.9677,0.129,0.0258,14.8938,21.596,1.0763,2.1525,0.0523,1.2207,201.0666,9.6863,0.4708,21.596,0,0,0,0,0,0,0,0,0,0
2013-07-27,0.0178,17.508,0,1,0,1,1,281.1176,67.4518,6.88,0.0293,0,120.9013,0.3603,1,0.1316,0.0263,14.8925,21.5941,1.0876,2.1753,0.0505,1.1781,201.0488,9.7887,0.4544,21.5941,0,0,0,0,0,0,0,0,0,0
2013-07-28,0.017,17.6428,0,1,0,1,1,280.3327,67.4629,6.88,0.03,0,120.9013,0.1802,1.0323,0.1343,0.0269,14.8912,21.5922,1.099,2.198,0.0487,1.1356,201.031,9.8911,0.438,21.5922,0,0,0,0,0,0,0,0,0,0
2013-07-29,0.0151,17.2433,0,1,0,1,1,282.6703,67.4741,6.88,0.0307,0,120.9013,0,1.0645,0.1369,0.0274,14.8899,21.5903,1.1104,2.2208,0.0468,1.0931,201.0132,9.9935,0.4216,21.5903,0,0,0,0,0,0,0,0,0,0
2013-07-30,0.0141,16.7302,0,1,0,1,1,285.7245,67.4853,6.88,0.0296,0,120.9013,0.1293,1.0108,0.1369,0.0274,14.8885,21.5884,1.1031,2.2063,0.0555,1.2942,200.9953,9.9283,0.4992,21.5884,0,0,0,0,0,0,0,0,0,0
2013-07-31,0.014,16.8831,0,1,0,1,1,284.8082,67.4964,6.88,0.0286,0,120.9013,0.2587,0.957,0.1369,0.0274,14.8872,21.5865,1.0959,2.1918,0.0641,1.4954,200.9775,9.8631,0.5768,21.5865,0,0,0,0,0,0,0,0,0,0
2013-08-01,0.0146,17.3334,0,1,0,1,1,282.14,67.5076,6.88,0.0277,0,120.9013,0.388,0.9032,0.1369,0.0274,14.8859,21.5846,1.0887,2.1773,0.0727,1.6966,200.9597,9.798,0.6544,21.5846,0,0,0,0,0,0,0,0,0,0
2013-08-02,0.0134,17.4746,0,1,0,1,1,281.3129,67.5188,6.88,0.0268,0,120.9013,0.5266,0.9597,0.1395,0.0279,14.8846,21.5826,1.0715,2.1429,0.0622,1.4523,200.9419,9.6432,0.5602,21.5826,0,0,0,0,0,0,0,0,0,0
2013-08-03,0.0128,17.4167,0,1,0,1,1,281.6518,67.5299,6.88,0.0262,0,120.9013,0.6652,1.0161,0.1421,0.0284,14.8833,21.5807,1.0543,2.1085,0.0518,1.2081,200.9241,9.4884,0.466,21.5807,0,0,0,0,0,0,0,0,0,0
2013-08-04,0.0123,17.6657,0,1,0,1,1,280.1997,67.5411,6.88,0.0255,0,120.9013,0.8038,1.0726,0.1448,0.029,14.8819,21.5788,1.0371,2.0741,0.0413,0.9638,200.9063,9.3336,0.3718,21.5788,0,0,0,0,0,0,0,0,0,0
2013-08-05,0.0111,16.9845,0,1,0,1,1,284.2037,67.5523,6.88,0.0249,0,120.9013,0.9424,1.129,0.1474,0.0295,14.8806,21.5769,1.0199,2.0397,0.0308,0.7195,200.8885,9.1788,0.2775,21.5769,0,0,0,0,0,0,0,0,0,0
2013-08-06,0.0122,17.6405,0,1,0,1,1,280.346,67.5634,6.88,0.0247,0,120.9013,0.7576,1.1075,0.1544,0.0309,14.8793,21.575,1.0361,2.0722,0.0388,0.9052,200.8706,9.325,0.3492,21.575,0,0,0,0,0,0,0,0,0,0
2013-08-07,0.0122,17.8006,0,1,0,1,1,279.4187,67.5746,6.88,0.0246,0,120.9013,0.5728,1.086,0.1615,0.0323,14.878,21.5731,1.0524,2.1047,0.0468,1.0909,200.8528,9.4712,0.4208,21.5731,0,0,0,0,0,0,0,0,0,0
2013-08-08,0.0219,18.2182,0,1,0,1,1,277.0257,67.5858,6.88,0.0245,0,120.9013,0.388,1.0645,0.1685,0.0337,14.8767,21.5712,1.0686,2.1372,0.0547,1.2766,200.835,9.6174,0.4924,21.5712,0,0,0,0,0,0,0,0,0,0
2013-08-09,0.0166,18.7203,0,1,0,1,1,274.1967,67.5969,6.88,0.0243,0,120.9013,0.3959,1.0553,0.167,0.0334,14.8753,21.5693,1.0678,2.1355,0.0487,1.1359,200.8172,9.6099,0.4381,21.5693,0,0,0,0,0,0,0,0,0,0
2013-08-10,0.0132,19.0241,0,1,0,1,1,272.5101,67.6081,6.88,0.0241,0,120.9013,0.4039,1.0461,0.1655,0.0331,14.874,21.5673,1.0669,2.1339,0.0426,0.9951,200.7994,9.6024,0.3838,21.5673,0,0,0,0,0,0,0,0,0,0
2013-08-11,0.0148,18.9893,0,1,0,1,1,272.7023,67.6193,6.88,0.024,0,120.9013,0.4118,1.0369,0.164,0.0328,14.8727,21.5654,1.0661,2.1322,0.0366,0.8543,200.7816,9.5948,0.3295,21.5654,0,0,0,0,0,0,0,0,0,0
2013-08-12,0.0138,19.0296,0,1,0,1,1,272.4796,67.6304,6.88,0.0239,0,120.9013,0.4197,1.0276,0.1625,0.0325,14.8714,21.5635,1.0653,2.1305,0.0306,0.7135,200.7638,9.5873,0.2752,21.5635,0,0,0,0,0,0,0,0,0,0
2013-08-13,0.0131,18.6076,0,1,0,1,1,274.8272,67.6416,6.88,0.0252,0,120.9013,0.4276,1.0184,0.161,0.0322,14.8701,21.5616,1.0644,2.1288,0.0357,0.8321,200.7459,9.5798,0.321,21.5616,0,0,0,0,0,0,0,0,0,0
2013-08-14,0.0115,17.3649,0,1,0,1,1,281.9553,67.6528,6.88,0.0268,0,120.9013,0.4355,1.0092,0.1594,0.0319,14.8688,21.5597,1.0636,2.1272,0.0407,0.9507,200.7281,9.5722,0.3667,21.5597,0,0,0,0,0,0,0,0,0,0
2013-08-15,0.0102,15.8019,0,1,0,1,1,291.4025,67.664,6.88,0.0284,0,120.9013,0.4435,1,0.1579,0.0316,14.8674,21.5578,1.0627,2.1255,0.0458,1.0693,200.7103,9.5647,0.4124,21.5578,0,0,0,0,0,0,0,0,0,0
2013-08-16,0.0101,15.5924,0,1,0,1,1,292.7117,67.6751,6.88,0.0299,0,120.9013,0.5913,1,0.1562,0.0312,14.8661,21.5559,1.0495,2.099,0.0447,1.043,200.6925,9.4453,0.4023,21.5559,0,0,0,0,0,0,0,0,0,0
2013-08-17,0.0107,15.5626,0,1,0,1,1,292.8988,67.6863,6.88,0.0314,0,120.9013,0.7391,1,0.1544,0.0309,14.8648,21.5539,1.0362,2.0724,0.0436,1.0167,200.6747,9.326,0.3922,21.5539,0,0,0,0,0,0,0,0,0,0
2013-08-18,0.0198,16.0822,0,1,0,1,1,289.6669,67.6975,6.88,0.0329,0,120.9013,0.8869,1,0.1527,0.0305,14.8635,21.552,1.023,2.0459,0.0424,0.9905,200.6569,9.2066,0.382,21.552,0,0,0,0,0,0,0,0,0,0
2013-08-19,0.014,16.507,0,1,0,1,1,287.0717,67.7086,6.88,0.0344,0,120.9013,1.0347,1,0.1509,0.0302,14.8622,21.5501,1.0097,2.0194,0.0413,0.9642,200.6391,9.0872,0.3719,21.5501,0,0,0,0,0,0,0,0,0,0
2013-08-20,0.0121,17.3837,0,1,0,1,1,281.8447,67.7198,6.88,0.0308,0,120.9013,1.1826,1,0.1492,0.0298,14.8608,21.5482,0.9964,1.9929,0.0402,0.9379,200.6212,8.9678,0.3618,21.5482,0,0,0,0,0,0,0,0,0,0
